PER,N_ENT,FOL,ENT,CON,V_SEL,N_HOG,H_MUD,N_REN,NOM,C_RES,PAR,SEX,EDA,F_NAC,ALF,I_NIV,I_ANIO,A_ESC,E_CON,C_ACT,OCU,A_ECO,POS,I_PER,ING,R_DEF_MOD,ELEGIDO,FACTOR,FAC_MOD,UPM_DIS,EDIS
","2
","47
","-
","1
","06
","3
","2
","5
","07
","
","
","
","
","
","00
","1
",7486,18573,"00097
","12
"
"1215
","2
","12B147
","09
","40170
","2
","1
","0
","01
","-
","1
","1
","1
","48
","-
","1
","06
","3
","2
","5
","01
","5
","6
","3
","2
","004000
","00
","
",7486,0,"00097
","12
"
"1215
","2
","12B147
","09
","40170
","2
","1
","0
","03
","-
","1
","3
","1
","28
","-
","2
","02
","1
","2
","6
","09
","
","
","
","
","
","00
","
",7486,0,"00097
","12
"
"1215
","2
","12B147
","09
","40170
","3
","1
","0
","01
","-
","1
","1
","1
","68
","-
","1
","07
","4
","2
","1
","08
","
","
","
","
","
","00
","
",7486,0,"00097
","12
"
"1215
","2
","12B147
","09
","40170
","3
","1
","0
","02
","-
","1
","2
","2
","52
","-
","1
","03
","3
","2
","1
","07
","
","
","
","
","
","00
","1
",7486,18573,"00097
","12
"
"1215
","2
","12B147
","09
","40170
","3
","1
","0
","03
","-
","1
","3
","1
","20
","-
","1
","07
","1
","1
","6
","06
","
","
","
","
","
","00
","
",7486,0,"00097
","12
"
"1215
","2
","12B147
","09
","40170
","3
","1
","0
","04
","-
","1
","3
","1
","16
","-
","1
","04
","1
","1
","6
","06
","
","
","
","
","
","00
","
",7486,0,"00097
","12
"
"1215
","2
","12B147
","09
","40170
","4
","1
","0
","02
","-
","1
","3
","1
","50
","-
","1
","02
","5
","2
","6
","01
","4
","4
","2
","1
","999999
","00
","
",7486,0,"00097
","12
"
"1215
","2
","12B147
","09
","40170
","4
","1
","0
","01
","-
","1
","1
","2
","69
","-
","1
","02
","3
","2
","4
","08
","
","
","
","
","
","00
","
",7486,0,"00097
","12
"
"1215
","2
","12B147
","09
","40170
","1
","1
","0
","05
","-
","1
","5
","2
","06
","-
","1
","01
","3
","1
","
","
","
","
","
","
","
","00
","
",7486,0,"00097
","12
"
"1215
","2
","12B147
","09
","40172
","4
","1
","0
","01
","-
","1
","1
","2
","56
","-
","1
","02
","6
","2
","6
","01
","5
","5
","2
","1
","999999
","00
","
",8084,0,"00098
","12
"
"1215
","2
","12B147
","09
","40172
","3
","1
","0
","01
","-
","1
","1
","2
","53
","-
","1
","02
","6
","2
","6
","01
","5
","5
","3
","2
","999999
","00
","
",8084,0,"00098
","12
"
"1215
","2
","12B147
","09
","40172
","1
","1
","0
","01
","-
","1
","1
","2
","59
","-
","1
","02
","6
","2
","6
","09
","
","
","
","
","
","00
","
",8084,0,"00098
","12
"
"1215
","2
","12B147
","09
","40172
","1
","1
","0
","02
","-
","1
","3
","1
","28
","-
","1
","03
","2
","2
","1
","01
","7
","2
","3
","2
","999999
","00
","
",8084,0,"00098
","12
"
"1215
","2
","12B147
","09
","40172
","1
","1
","0
","04
","-
","1
","3
","2
","21
","-
","1
","03
","3
","2
","6
","04
","
","
","
","
","
","00
","
",8084,0,"00098
","12
"
"1215
","2
","12B147
","09
","40172
","1
","1
","0
","06
","-
","1
","5
","2
","03
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",8084,0,"00098
","12
"
"1215
","2
","12B147
","09
","40172
","1
","1
","0
","05
","-
","1
","5
","2
","02
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",8084,0,"00098
","12
"
"1215
","2
","12B147
","09
","40172
","1
","1
","0
","03
","-
","1
","5
","2
","28
","-
","1
","03
","3
","2
","1
","01
","5
","5
","3
","2
","999999
","00
","1
",8084,20057,"00098
","12
"
"1215
","2
","12B147
","09
","40172
","2
","1
","0
","04
","-
","1
","7
","2
","31
","-
","1
","04
","3
","2
","6
","04
","
","
","
","
","
","00
","1
",8084,20057,"00098
","12
"
"1215
","2
","12B147
","09
","40172
","2
","1
","0
","02
","-
","1
","2
","2
","36
","-
","1
","03
","3
","2
","1
","07
","
","
","
","
","
","00
","
",8084,0,"00098
","12
"
"1215
","2
","12B147
","09
","40172
","2
","1
","0
","03
","-
","1
","7
","1
","33
","-
","1
","02
","6
","2
","6
","01
","5
","2
","3
","2
","999999
","00
","
",8084,0,"00098
","12
"
"1215
","2
","12B147
","09
","40172
","2
","1
","0
","06
","-
","1
","3
","2
","16
","-
","1
","04
","1
","1
","6
","06
","
","
","
","
","
","00
","
",8084,0,"00098
","12
"
"1215
","2
","12B147
","09
","40172
","2
","1
","0
","05
","-
","1
","7
","2
","29
","-
","1
","04
","3
","2
","6
","01
","3
","5
","3
","2
","999999
","00
","
",8084,0,"00098
","12
"
"1215
","2
","12B147
","09
","40172
","2
","1
","0
","07
","-
","1
","3
","2
","13
","-
","1
","03
","1
","1
","6
","06
","
","
","
","
","
","00
","
",8084,0,"00098
","12
"
"1215
","2
","12B147
","09
","40172
","2
","1
","0
","08
","-
","1
","3
","1
","10
","-
","1
","02
","5
","1
","
","
","
","
","
","
","
","00
","
",8084,0,"00098
","12
"
"1215
","2
","12B147
","09
","40172
","2
","1
","0
","01
","-
","1
","1
","1
","37
","-
","1
","02
","6
","2
","1
","01
","5
","5
","2
","1
","999999
","00
","
",8084,0,"00098
","12
"
"1215
","2
","12B147
","09
","40172
","3
","1
","0
","04
","-
","1
","3
","1
","23
","-
","1
","04
","3
","2
","6
","04
","
","
","
","
","
","00
","
",8084,0,"00098
","12
"
"1215
","2
","12B147
","09
","40172
","3
","1
","0
","03
","-
","1
","3
","1
","24
","-
","1
","04
","3
","2
","6
","01
","5
","5
","3
","2
","999999
","00
","1
",8084,20057,"00098
","12
"
"1215
","2
","12B147
","09
","40172
","3
","1
","0
","05
","-
","1
","7
","1
","17
","-
","1
","03
","3
","1
","6
","06
","
","
","
","
","
","00
","
",8084,0,"00098
","12
"
"1215
","2
","12B147
","09
","40172
","3
","1
","0
","02
","-
","1
","3
","1
","29
","-
","1
","03
","3
","2
","2
","01
","5
","5
","3
","2
","999999
","00
","
",8084,0,"00098
","12
"
"1215
","2
","12B147
","09
","40172
","4
","1
","0
","02
","-
","1
","3
","1
","26
","-
","1
","04
","3
","2
","5
","01
","7
","2
","3
","2
","999999
","00
","1
",8084,20057,"00098
","12
"
"1215
","2
","12B147
","09
","40173
","1
","1
","0
","04
","-
","1
","3
","2
","08
","-
","1
","02
","2
","1
","
","
","
","
","
","
","
","00
","
",6917,0,"00099
","12
"
"1215
","2
","12B147
","09
","40173
","4
","1
","0
","01
","-
","1
","1
","1
","58
","-
","1
","07
","4
","2
","5
","01
","5
","5
","2
","1
","999999
","00
","
",6917,0,"00099
","12
"
"1215
","2
","12B147
","09
","40173
","3
","1
","0
","03
","-
","1
","3
","1
","34
","-
","1
","07
","4
","2
","6
","01
","1
","5
","3
","2
","999999
","00
","
",6917,0,"00099
","12
"
"1215
","2
","12B147
","09
","40173
","3
","1
","0
","04
","-
","1
","3
","1
","27
","-
","1
","07
","4
","2
","6
","01
","1
","3
","3
","2
","999999
","00
","
",6917,0,"00099
","12
"
"1215
","2
","12B147
","09
","40173
","3
","1
","0
","02
","-
","1
","2
","2
","56
","-
","1
","06
","3
","2
","5
","07
","
","
","
","
","
","00
","1
",6917,17162,"00099
","12
"
"1215
","2
","12B147
","09
","40173
","3
","1
","0
","01
","-
","1
","1
","1
","63
","-
","1
","07
","4
","2
","5
","07
","
","
","
","
","
","00
","
",6917,0,"00099
","12
"
"1215
","2
","12B147
","09
","40173
","4
","1
","0
","02
","-
","1
","2
","2
","50
","-
","1
","04
","3
","2
","5
","07
","
","
","
","
","
","00
","1
",6917,17162,"00099
","12
"
"1215
","2
","12B147
","09
","40173
","4
","1
","0
","04
","-
","1
","3
","1
","26
","-
","1
","07
","4
","2
","6
","01
","1
","5
","3
","2
","999999
","00
","
",6917,0,"00099
","12
"
"1215
","2
","12B147
","09
","40173
","1
","1
","0
","03
","-
","1
","3
","1
","11
","-
","1
","02
","5
","1
","
","
","
","
","
","
","
","00
","
",6917,0,"00099
","12
"
"1215
","2
","12B147
","09
","40173
","1
","1
","0
","02
","-
","1
","2
","2
","40
","-
","1
","08
","2
","2
","5
","01
","1
","5
","3
","2
","005000
","00
","1
",6917,17162,"00099
","12
"
"1215
","2
","12B147
","09
","40173
","2
","1
","0
","03
","-
","1
","3
","1
","31
","-
","1
","07
","4
","2
","6
","01
","3
","5
","3
","2
","999999
","00
","
",6917,0,"00099
","12
"
"1215
","2
","12B147
","09
","40173
","2
","1
","0
","02
","-
","1
","2
","2
","59
","-
","1
","07
","4
","2
","5
","08
","
","
","
","
","
","00
","1
",6917,17162,"00099
","12
"
"1215
","2
","12B147
","09
","40173
","2
","1
","0
","01
","-
","1
","1
","1
","58
","-
","1
","07
","4
","2
","5
","08
","
","
","
","
","
","00
","
",6917,0,"00099
","12
"
"1215
","2
","12B147
","09
","40173
","2
","1
","0
","04
","-
","1
","3
","2
","23
","-
","1
","07
","4
","2
","6
","01
","1
","5
","3
","2
","999999
","00
","
",6917,0,"00099
","12
"
"1215
","2
","12B147
","09
","40173
","4
","1
","0
","03
","-
","1
","3
","2
","28
","-
","1
","07
","4
","2
","6
","01
","1
","5
","3
","2
","999999
","00
","
",6917,0,"00099
","12
"
"1215
","2
","12B147
","09
","40173
","1
","1
","0
","01
","-
","1
","1
","1
","49
","-
","1
","07
","4
","2
","5
","01
","1
","5
","3
","2
","007000
","00
","
",6917,0,"00099
","12
"
"1215
","2
","11B147
","09
","40174
","1
","1
","0
","03
","-
","1
","3
","1
","01
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7023,0,"00100
","11
"
"1215
","2
","11B147
","09
","40174
","1
","1
","0
","02
","-
","1
","2
","2
","21
","-
","1
","04
","2
","2
","1
","07
","
","
","
","
","
","00
","1
",7023,18052,"00100
","11
"
"1215
","2
","11B147
","09
","40174
","1
","1
","0
","01
","-
","1
","1
","1
","28
","-
","1
","04
","3
","2
","1
","01
","5
","5
","3
","2
","002000
","00
","
",7023,0,"00100
","11
"
"1215
","2
","11B147
","09
","40174
","4
","1
","0
","01
","-
","1
","1
","1
","77
","-
","2
","00
","
","2
","4
","09
","
","
","
","
","
","00
","1
",7023,18052,"00100
","11
"
"1215
","2
","11B147
","09
","40174
","2
","1
","0
","02
","-
","3
","3
","2
","11
","-
","1
","02
","5
","1
","
","
","
","
","
","
","
","00
","
",7023,0,"00100
","11
"
"1215
","2
","11B147
","09
","40174
","3
","1
","0
","01
","-
","1
","1
","1
","45
","-
","1
","03
","3
","2
","5
","01
","5
","5
","2
","1
","002000
","00
","1
",7023,18052,"00100
","11
"
"1215
","2
","11B147
","09
","40174
","2
","1
","0
","01
","-
","1
","1
","2
","45
","-
","1
","03
","3
","2
","5
","01
","4
","4
","3
","2
","999999
","00
","1
",7023,18052,"00100
","11
"
"1215
","2
","12B147
","09
","40176
","2
","1
","0
","02
","-
","1
","2
","1
","33
","-
","1
","07
","5
","2
","5
","01
","1
","5
","2
","3
","020000
","00
","1
",8772,21764,"00101
","12
"
"1215
","2
","12B147
","09
","40176
","2
","1
","0
","03
","-
","1
","3
","2
","02
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",8772,0,"00101
","12
"
"1215
","2
","12B147
","09
","40176
","2
","1
","0
","01
","-
","1
","1
","2
","36
","-
","1
","07
","4
","2
","5
","01
","1
","5
","3
","3
","040000
","00
","
",8772,0,"00101
","12
"
"1215
","2
","12B147
","09
","40176
","2
","1
","0
","04
","-
","1
","9
","1
","24
","-
","1
","03
","3
","2
","5
","01
","5
","5
","3
","3
","008000
","00
","
",8772,0,"00101
","12
"
"1215
","2
","12B147
","09
","40177
","4
","1
","0
","02
","-
","1
","2
","2
","44
","-
","1
","03
","3
","2
","1
","07
","
","
","
","
","
","00
","
",7893,0,"00102
","12
"
"1215
","2
","12B147
","09
","40177
","4
","1
","0
","03
","-
","1
","3
","2
","20
","-
","1
","03
","3
","2
","1
","07
","
","
","
","
","
","00
","
",7893,0,"00102
","12
"
"1215
","2
","12B147
","09
","40177
","4
","1
","0
","01
","-
","1
","1
","1
","47
","-
","1
","04
","3
","2
","1
","01
","3
","5
","3
","2
","999999
","00
","
",7893,0,"00102
","12
"
"1215
","2
","12B147
","09
","40177
","1
","1
","0
","01
","-
","1
","1
","2
","69
","-
","1
","02
","6
","2
","5
","01
","5
","5
","3
","2
","002500
","00
","
",7893,0,"00102
","12
"
"1215
","2
","12B147
","09
","40177
","1
","1
","0
","02
","-
","1
","2
","1
","70
","-
","1
","08
","2
","2
","5
","01
","2
","7
","3
","2
","009500
","00
","1
",7893,19583,"00102
","12
"
"1215
","2
","12B147
","09
","40177
","2
","1
","0
","01
","-
","1
","1
","2
","36
","-
","1
","07
","5
","2
","5
","01
","1
","5
","3
","2
","999999
","00
","1
",7893,19583,"00102
","12
"
"1215
","2
","12B147
","09
","40177
","2
","1
","0
","04
","-
","1
","3
","1
","00
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7893,0,"00102
","12
"
"1215
","2
","12B147
","09
","40177
","2
","1
","0
","03
","-
","1
","3
","2
","07
","-
","1
","02
","1
","1
","
","
","
","
","
","
","
","00
","
",7893,0,"00102
","12
"
"1215
","2
","12B147
","09
","40177
","2
","1
","0
","02
","-
","1
","2
","1
","38
","-
","1
","07
","5
","2
","5
","01
","1
","5
","3
","2
","999999
","00
","
",7893,0,"00102
","12
"
"1215
","2
","12B147
","09
","40177
","3
","1
","0
","02
","-
","1
","8
","1
","37
","-
","1
","03
","3
","2
","6
","01
","5
","6
","4
","1
","001800
","00
","
",7893,0,"00102
","12
"
"1215
","2
","12B147
","09
","40177
","3
","1
","0
","01
","-
","1
","1
","1
","39
","-
","1
","03
","3
","2
","6
","01
","3
","4
","3
","1
","001200
","00
","1
",7893,19583,"00102
","12
"
"1215
","2
","12B147
","09
","40177
","4
","1
","0
","05
","-
","1
","5
","2
","03
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7893,0,"00102
","12
"
"1215
","2
","12B147
","09
","40177
","4
","1
","0
","04
","-
","1
","5
","1
","26
","-
","1
","04
","3
","2
","1
","04
","
","
","
","
","
","00
","1
",7893,19583,"00102
","12
"
"1215
","6
","12B133
","09
","40229
","4
","1
","0
","09
","-
","1
","5
","2
","17
","-
","1
","03
","3
","1
","6
","06
","
","
","
","
","
","00
","
",7259,0,"00103
","12
"
"1215
","6
","12B133
","09
","40229
","3
","1
","0
","02
","-
","1
","2
","2
","52
","-
","1
","07
","1
","2
","5
","01
","3
","5
","3
","2
","999999
","00
","1
",7259,18009,"00103
","12
"
"1215
","6
","12B133
","09
","40229
","4
","1
","0
","07
","-
","1
","3
","1
","24
","-
","1
","03
","3
","2
","6
","01
","4
","4
","3
","1
","999999
","00
","
",7259,0,"00103
","12
"
"1215
","6
","12B133
","09
","40229
","4
","1
","0
","02
","-
","1
","2
","1
","52
","-
","1
","04
","3
","2
","5
","01
","3
","5
","3
","2
","999999
","00
","
",7259,0,"00103
","12
"
"1215
","6
","12B133
","09
","40229
","4
","1
","0
","04
","-
","1
","3
","2
","35
","-
","1
","02
","6
","2
","2
","01
","5
","5
","3
","2
","999999
","00
","
",7259,0,"00103
","12
"
"1215
","6
","12B133
","09
","40229
","4
","1
","0
","11
","-
","1
","5
","2
","08
","-
","2
","02
","1
","1
","
","
","
","
","
","
","
","00
","
",7259,0,"00103
","12
"
"1215
","6
","12B133
","09
","40229
","4
","1
","0
","01
","-
","1
","1
","2
","52
","-
","1
","02
","3
","2
","5
","07
","
","
","
","
","
","00
","1
",7259,18009,"00103
","12
"
"1215
","6
","12B133
","09
","40229
","4
","1
","0
","03
","-
","1
","6
","2
","43
","-
","1
","03
","3
","2
","6
","01
","7
","2
","3
","2
","999999
","00
","
",7259,0,"00103
","12
"
"1215
","6
","12B133
","09
","40229
","4
","1
","0
","12
","-
","1
","5
","1
","07
","-
","2
","01
","3
","1
","
","
","
","
","
","
","
","00
","
",7259,0,"00103
","12
"
"1215
","6
","12B133
","09
","40229
","4
","1
","0
","10
","-
","1
","5
","1
","15
","-
","1
","03
","1
","1
","6
","06
","
","
","
","
","
","00
","
",7259,0,"00103
","12
"
"1215
","6
","12B133
","09
","40229
","1
","1
","0
","02
","-
","1
","3
","2
","54
","-
","1
","07
","5
","2
","4
","01
","3
","5
","3
","2
","999999
","00
","
",7259,0,"00103
","12
"
"1215
","6
","12B133
","09
","40229
","3
","1
","0
","01
","-
","1
","1
","1
","49
","-
","1
","04
","3
","2
","5
","01
","5
","5
","2
","1
","999999
","00
","
",7259,0,"00103
","12
"
"1215
","6
","12B133
","09
","40229
","2
","1
","0
","01
","-
","1
","1
","1
","82
","-
","2
","00
","
","2
","4
","08
","
","
","
","
","
","00
","1
",7259,18009,"00103
","12
"
"1215
","6
","12B133
","09
","40229
","1
","1
","0
","01
","-
","1
","1
","2
","89
","-
","1
","02
","6
","2
","4
","07
","
","
","
","
","
","00
","1
",7259,18009,"00103
","12
"
"1215
","6
","12B133
","09
","40229
","3
","1
","0
","03
","-
","1
","3
","2
","16
","-
","1
","03
","3
","1
","6
","06
","
","
","
","
","
","00
","
",7259,0,"00103
","12
"
"1215
","6
","12B133
","09
","40229
","4
","1
","0
","05
","-
","1
","3
","2
","30
","-
","1
","03
","3
","2
","6
","01
","4
","4
","3
","1
","999999
","00
","
",7259,0,"00103
","12
"
"1215
","6
","12B133
","09
","40229
","4
","1
","0
","06
","-
","1
","3
","1
","26
","-
","1
","04
","3
","2
","6
","01
","5
","5
","3
","2
","999999
","00
","
",7259,0,"00103
","12
"
"1215
","6
","12B133
","09
","40229
","1
","1
","0
","03
","-
","1
","5
","1
","31
","-
","1
","07
","5
","2
","6
","01
","4
","4
","3
","2
","999999
","00
","
",7259,0,"00103
","12
"
"1215
","6
","12B133
","09
","40229
","4
","1
","0
","08
","-
","1
","5
","2
","18
","-
","1
","03
","3
","1
","6
","06
","
","
","
","
","
","00
","
",7259,0,"00103
","12
"
"1215
","6
","11B133
","09
","40230
","2
","1
","1
","01
","-
","1
","1
","1
","55
","-
","1
","02
","6
","2
","1
","01
","5
","5
","3
","2
","999999
","00
","
",6946,0,"00104
","11
"
"1215
","6
","11B133
","09
","40230
","1
","1
","0
","02
","-
","1
","2
","2
","49
","-
","1
","07
","5
","2
","5
","01
","1
","5
","3
","2
","999999
","00
","
",6946,0,"00104
","11
"
"1215
","6
","11B133
","09
","40230
","1
","1
","0
","07
","-
","1
","3
","2
","54
","-
","1
","03
","3
","2
","6
","07
","
","
","
","
","
","00
","
",6946,0,"00104
","11
"
"1215
","6
","11B133
","09
","40230
","1
","1
","0
","03
","-
","1
","3
","2
","24
","-
","1
","07
","3
","1
","6
","06
","
","
","
","
","
","00
","1
",6946,17854,"00104
","11
"
"1215
","6
","11B133
","09
","40230
","1
","1
","0
","05
","-
","1
","3
","1
","51
","-
","1
","03
","3
","2
","6
","01
","4
","4
","2
","1
","999999
","00
","
",6946,0,"00104
","11
"
"1215
","6
","11B133
","09
","40230
","1
","1
","0
","04
","-
","1
","3
","1
","21
","-
","1
","07
","3
","1
","6
","06
","
","
","
","
","
","00
","
",6946,0,"00104
","11
"
"1215
","5
","11B133
","09
","40230
","1
","1
","0
","01
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6946,0,"00104
","11
"
"1215
","6
","11B133
","09
","40230
","2
","1
","1
","02
","-
","1
","2
","2
","48
","-
","1
","03
","3
","2
","1
","07
","
","
","
","
","
","00
","1
",6946,17854,"00104
","11
"
"1215
","6
","11B133
","09
","40230
","3
","1
","0
","01
","-
","1
","1
","1
","34
","-
","1
","04
","2
","2
","1
","01
","5
","5
","5
","2
","005000
","00
","
",6946,0,"00104
","11
"
"1215
","6
","11B133
","09
","40230
","3
","1
","0
","02
","-
","1
","2
","2
","31
","-
","1
","04
","3
","2
","1
","07
","
","
","
","
","
","00
","1
",6946,17854,"00104
","11
"
"1215
","6
","11B133
","09
","40230
","3
","1
","0
","03
","-
","1
","3
","1
","06
","-
","1
","01
","2
","1
","
","
","
","
","
","
","
","00
","
",6946,0,"00104
","11
"
"1215
","6
","11B133
","09
","40230
","4
","1
","0
","02
","-
","1
","2
","2
","39
","-
","1
","03
","3
","2
","5
","07
","
","
","
","
","
","00
","
",6946,0,"00104
","11
"
"1215
","6
","11B133
","09
","40230
","4
","1
","0
","01
","-
","1
","1
","1
","39
","-
","1
","06
","3
","2
","5
","01
","4
","4
","2
","1
","999999
","00
","1
",6946,17854,"00104
","11
"
"1215
","6
","11B133
","09
","40230
","4
","1
","0
","04
","-
","1
","3
","2
","06
","-
","2
","01
","1
","1
","
","
","
","
","
","
","
","00
","
",6946,0,"00104
","11
"
"1215
","6
","11B133
","09
","40230
","4
","1
","0
","03
","-
","1
","3
","2
","16
","-
","1
","06
","1
","1
","6
","06
","
","
","
","
","
","00
","
",6946,0,"00104
","11
"
"1215
","6
","11B133
","09
","40230
","1
","1
","0
","06
","-
","1
","3
","2
","61
","-
","1
","03
","3
","2
","6
","07
","
","
","
","
","
","00
","
",6946,0,"00104
","11
"
"1215
","6
","11B133
","09
","40231
","4
","1
","0
","06
","-
","1
","5
","1
","02
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7397,0,"00105
","11
"
"1215
","6
","11B133
","09
","40231
","4
","1
","0
","04
","-
","1
","5
","1
","36
","-
","1
","07
","5
","2
","5
","01
","1
","5
","3
","2
","999999
","00
","1
",7397,19014,"00105
","11
"
"1215
","6
","11B133
","09
","40231
","4
","1
","0
","03
","-
","1
","3
","2
","32
","-
","1
","06
","3
","2
","5
","01
","3
","5
","3
","2
","999999
","00
","
",7397,0,"00105
","11
"
"1215
","6
","11B133
","09
","40231
","4
","1
","0
","02
","-
","1
","2
","2
","63
","-
","1
","02
","6
","2
","5
","01
","5
","5
","2
","1
","999999
","00
","
",7397,0,"00105
","11
"
"1215
","6
","11B133
","09
","40231
","4
","1
","0
","01
","-
","1
","1
","1
","62
","-
","1
","02
","6
","2
","5
","01
","5
","5
","2
","1
","999999
","00
","
",7397,0,"00105
","11
"
"1215
","6
","11B133
","09
","40231
","3
","1
","0
","02
","-
","1
","2
","2
","27
","-
","1
","07
","1
","2
","1
","01
","3
","5
","3
","2
","001500
","00
","1
",7397,19014,"00105
","11
"
"1215
","6
","11B133
","09
","40231
","3
","1
","0
","01
","-
","1
","1
","1
","27
","-
","1
","04
","3
","2
","1
","01
","5
","5
","2
","1
","002000
