UPM,PRO_VIV,VIV_SEL,ENT,MUN,LOC,CD,PER,R_DEF,H_MUD,S_MUD,TIPO_CUEST,N_ENT,AP1_1,AP1_2,AP2_1,AP2_2,AP2_3,AP2_4,FAC_VIV,DOMINIO,EST,UPM_DIS,EST_DIS
","086
","04
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","5
","1
","2
","04
","1
","
","
","725
","U
","3
","05820
","0740
"
"0701138
","114
","05
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","5
","1
","2
","05
","1
","
","
","725
","U
","3
","05820
","0740
"
"0701160
","040
","01
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","5
","1
","2
","04
","1
","
","
","667
","U
","3
","05830
","0740
"
"0701160
","029
","02
","07
","101
","0001
","11
","0316
","01
","1
","1
","-
","5
","1
","2
","03
","1
","
","
","667
","U
","3
","05830
","0740
"
"0701160
","078
","03
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","5
","1
","2
","01
","1
","
","
","667
","U
","3
","05830
","0740
"
"0701160
","125
","04
","07
","101
","0001
","11
","0316
","01
","1
","1
","-
","5
","1
","2
","02
","1
","
","
","667
","U
","3
","05830
","0740
"
"0701160
","105
","05
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","5
","1
","2
","02
","1
","
","
","667
","U
","3
","05830
","0740
"
"0701191
","109
","01
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","3
","1
","2
","02
","1
","
","
","626
","U
","3
","05840
","0740
"
"0701191
","060
","02
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","3
","1
","2
","02
","1
","
","
","626
","U
","3
","05840
","0740
"
"0701191
","129
","04
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","3
","1
","2
","03
","1
","
","
","626
","U
","3
","05840
","0740
"
"0701191
","164
","05
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","3
","1
","2
","03
","1
","
","
","626
","U
","3
","05840
","0740
"
"0701207
","058
","01
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","4
","1
","2
","03
","1
","
","
","649
","U
","3
","05850
","0740
"
"0701207
","090
","02
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","4
","1
","2
","06
","2
","02
","05
","649
","U
","3
","05850
","0740
"
"0701207
","031
","04
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","4
","1
","2
","03
","1
","
","
","649
","U
","3
","05850
","0740
"
"0701207
","160
","05
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","4
","1
","2
","04
","1
","
","
","649
","U
","3
","05850
","0740
"
"0701211
","184
","01
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","1
","1
","2
","05
","1
","
","
","628
","U
","3
","05860
","0740
"
"0701211
","042
","02
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","1
","1
","2
","01
","1
","
","
","628
","U
","3
","05860
","0740
"
"0701211
","085
","03
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","1
","1
","1
","04
","1
","
","
","628
","U
","3
","05860
","0740
"
"0701211
","124
","04
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","1
","1
","1
","03
","1
","
","
","628
","U
","3
","05860
","0740
"
"0701211
","191
","05
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","1
","1
","2
","02
","1
","
","
","628
","U
","3
","05860
","0740
"
"0701289
","163
","01
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","1
","2
","1
","03
","1
","
","
","614
","U
","3
","05870
","0740
"
"0701289
","160
","03
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","1
","2
","2
","02
","1
","
","
","614
","U
","3
","05870
","0740
"
"0701289
","167
","04
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","1
","3
","1
","03
","1
","
","
","614
","U
","3
","05870
","0740
"
"0701289
","006
","05
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","1
","1
","2
","03
","1
","
","
","614
","U
","3
","05870
","0740
"
"0701354
","071
","02
","07
","101
","0001
","11
","0316
","01
","0
","1
","-
","4
","1
","2
","04
","1
","
","
","800
","U
","3
","05880
","0740
"
"0701354
","125
","03
","07
","101
","0001
","11
","0316
","01
","0
","1
","-
","4
","1
","2
","01
","1
","
","
","800
","U
","3
","05880
","0740
"
"0701354
","154
","04
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","4
","1
","2
","04
","1
","
","
","800
","U
","3
","05880
","0740
"
"0701354
","107
","05
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","4
","1
","2
","04
","1
","
","
","800
","U
","3
","05880
","0740
"
"0701439
","023
","01
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","2
","1
","2
","03
","1
","
","
","649
","U
","3
","05890
","0740
"
"0701439
","063
","02
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","2
","1
","2
","03
","1
","
","
","649
","U
","3
","05890
","0740
"
"0701439
","101
","03
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","2
","1
","2
","04
","1
","
","
","649
","U
","3
","05890
","0740
"
"0701439
","128
","04
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","2
","1
","2
","01
","1
","
","
","649
","U
","3
","05890
","0740
"
"0701439
","166
","05
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","2
","2
","2
","02
","1
","
","
","649
","U
","3
","05890
","0740
"
"0701448
","015
","01
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","5
","1
","2
","04
","1
","
","
","712
","U
","3
","05900
","0740
"
"0701448
","045
","02
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","5
","1
","2
","03
","2
","03
","03
","712
","U
","3
","05900
","0740
"
"0701448
","106
","04
","07
","101
","0001
","11
","0316
","01
","1
","1
","-
","5
","1
","2
","03
","1
","
","
","712
","U
","3
","05900
","0740
"
"0701449
","093
","01
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","3
","1
","2
","04
","1
","
","
","831
","U
","3
","05910
","0740
"
"0701449
","105
","03
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","3
","1
","2
","04
","1
","
","
","831
","U
","3
","05910
","0740
"
"0701449
","055
","04
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","3
","1
","2
","05
","1
","
","
","831
","U
","3
","05910
","0740
"
"0701449
","037
","05
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","3
","1
","2
","03
","1
","
","
","831
","U
","3
","05910
","0740
"
"0701463
","003
","01
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","4
","1
","2
","02
","2
","02
","02
","635
","U
","4
","05920
","0750
"
"0701463
","056
","02
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","4
","2
","2
","02
","1
","
","
","635
","U
","4
","05920
","0750
"
"0701463
","192
","04
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","4
","1
","2
","03
","1
","
","
","635
","U
","4
","05920
","0750
"
"0701463
","242
","05
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","4
","1
","2
","05
","1
","
","
","635
","U
","4
","05920
","0750
"
"0701470
","055
","01
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","2
","1
","2
","04
","1
","
","
","701
","U
","3
","05930
","0740
"
"0701470
","107
","02
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","2
","1
","2
","03
","1
","
","
","701
","U
","3
","05930
","0740
"
"0701470
","046
","03
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","2
","1
","2
","02
","1
","
","
","701
","U
","3
","05930
","0740
"
"0701470
","093
","05
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","2
","1
","2
","06
","1
","
","
","701
","U
","3
","05930
","0740
"
"0701503
","126
","01
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","1
","1
","2
","04
","1
","
","
","691
","U
","2
","05940
","0730
"
"0701503
","013
","02
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","1
","1
","2
","05
","1
","
","
","691
","U
","2
","05940
","0730
"
"0701503
","045
","03
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","1
","1
","2
","03
","1
","
","
","691
","U
","2
","05940
","0730
"
"0701503
","074
","04
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","1
","1
","2
","05
","1
","
","
","691
","U
","2
","05940
","0730
"
"0701503
","143
","05
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","1
","1
","2
","06
","2
","02
","03
","691
","U
","2
","05940
","0730
"
"0701589
","079
","01
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","3
","1
","2
","03
","1
","
","
","775
","U
","2
","05950
","0730
"
"0701589
","028
","03
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","3
","1
","2
","06
","1
","
","
","775
","U
","2
","05950
","0730
"
"0701589
","119
","04
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","3
","1
","2
","06
","1
","
","
","775
","U
","2
","05950
","0730
"
"0701589
","133
","05
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","3
","1
","2
","04
","1
","
","
","775
","U
","2
","05950
","0730
"
"0701618
","042
","01
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","1
","1
","2
","05
","1
","
","
","744
","U
","3
","05960
","0740
"
"0701618
","018
","02
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","1
","1
","2
","01
","1
","
","
","744
","U
","3
","05960
","0740
"
"0701618
","060
","03
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","1
","1
","2
","05
","1
","
","
","744
","U
","3
","05960
","0740
"
"0701618
","081
","04
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","1
","1
","2
","07
","1
","
","
","744
","U
","3
","05960
","0740
"
"0701641
","045
","02
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","3
","1
","2
","01
","1
","
","
","783
","U
","2
","05970
","0730
"
"0701641
","084
","03
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","3
","1
","2
","08
","1
","
","
","783
","U
","2
","05970
","0730
"
"0701641
","154
","04
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","3
","3
","1
","01
","1
","
","
","783
","U
","2
","05970
","0730
"
"0701641
","159
","05
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","3
","1
","2
","04
","1
","
","
","783
","U
","2
","05970
","0730
"
"0701718
","050
","01
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","3
","1
","2
","03
","1
","
","
","607
","U
","2
","05980
","0730
"
"0701718
","082
","02
","07
","101
","0001
","11
","0316
","01
","1
","1
","-
","3
","1
","2
","03
","1
","
","
","607
","U
","2
","05980
","0730
"
"0701718
","113
","03
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","3
","1
","2
","04
","1
","
","
","607
","U
","2
","05980
","0730
"
"0701718
","147
","04
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","3
","1
","2
","02
","1
","
","
","607
","U
","2
","05980
","0730
"
"0701718
","010
","05
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","3
","1
","2
","04
","1
","
","
","607
","U
","2
","05980
","0730
"
"0701844
","224
","01
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","3
","1
","2
","04
","1
","
","
","685
","U
","2
","05990
","0730
"
"0701844
","008
","02
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","3
","1
","2
","02
","1
","
","
","685
","U
","2
","05990
","0730
"
"0701844
","066
","03
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","3
","1
","2
","02
","1
","
","
","685
","U
","2
","05990
","0730
"
"0701844
","125
","04
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","3
","1
","2
","04
","1
","
","
","685
","U
","2
","05990
","0730
"
"0701844
","298
","05
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","3
","1
","2
","02
","1
","
","
","685
","U
","2
","05990
","0730
"
"0701845
","025
","01
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","2
","1
","1
","04
","1
","
","
","873
","U
","4
","06000
","0750
"
"0701845
","050
","02
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","2
","1
","1
","02
","1
","
","
","873
","U
","4
","06000
","0750
"
"0701845
","078
","03
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","2
","1
","2
","04
","1
","
","
","873
","U
","4
","06000
","0750
"
"0701845
","125
","05
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","2
","1
","2
","03
","1
","
","
","873
","U
","4
","06000
","0750
"
"0701877
","131
","01
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","5
","1
","2
","03
","1
","
","
","691
","U
","2
","06010
","0730
"
"0701877
","072
","02
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","5
","1
","2
","03
","1
","
","
","691
","U
","2
","06010
","0730
"
"0701877
","102
","03
","07
","101
","0001
","11
","0316
","01
","1
","1
","-
","5
","1
","2
","05
","1
","
","
","691
","U
","2
","06010
","0730
"
"0701877
","010
","04
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","5
","1
","2
","03
","1
","
","
","691
","U
","2
","06010
","0730
"
"0701877
","044
","05
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","5
","1
","2
","02
","1
","
","
","691
","U
","2
","06010
","0730
"
"0701897
","088
","02
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","3
","1
","2
","03
","1
","
","
","671
","U
","3
","06020
","0740
"
"0701897
","125
","03
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","3
","1
","1
","04
","1
","
","
","671
","U
","3
","06020
","0740
"
"0701900
","097
","01
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","2
","1
","2
","03
","1
","
","
","559
","U
","2
","06030
","0730
"
"0701900
","131
","02
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","2
","1
","2
","04
","1
","
","
","559
","U
","2
","06030
","0730
"
"0701900
","161
","03
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","2
","1
","2
","07
","1
","
","
","559
","U
","2
","06030
","0730
"
"0701900
","032
","04
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","2
","1
","1
","01
","1
","
","
","559
","U
","2
","06030
","0730
"
"0701900
","074
","05
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","2
","1
","2
","02
","1
","
","
","559
","U
","2
","06030
","0730
"
"0701931
","136
","01
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","2
","1
","2
","01
","1
","
","
","800
","U
","2
","06040
","0730
"
"0701931
","179
","02
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","2
","1
","2
","03
","1
","
","
","800
","U
","2
","06040
","0730
"
"0701931
","086
","03
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","2
","1
","2
","01
","1
","
","
","800
","U
","2
","06040
","0730
"
"0701931
","124
","04
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","2
","1
","2
","04
","1
","
","
","800
","U
","2
","06040
","0730
"
"0701931
","012
","05
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","2
","1
","2
","05
","1
","
","
","800
","U
","2
","06040
","0730
"
"0701953
","001
","01
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","1
","1
","2
","02
","1
","
","
","559
","U
","4
","06050
","0750
"
"0701953
","060
","03
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","1
","1
","2
","07
","1
","
","
","559
","U
","4
","06050
","0750
"
"0701953
","090
","04
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","1
","1
","2
","01
","1
","
","
","559
","U
","4
","06050
","0750
"
"0701953
","133
","05
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","1
","1
","2
","06
","1
","
","
","559
","U
","4
","06050
","0750
"
"0701975
","039
","01
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","1
","1
","2
","02
","1
","
","
","738
","U
","2
","06060
","0730
"
"0701975
","089
","02
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","1
","1
","2
","04
","1
","
","
","738
","U
","2
","06060
","0730
"
"0701975
","116
","03
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","1
","1
","2
","03
","1
","
","
","738
","U
","2
","06060
","0730
"
"0701975
","069
","04
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","1
","1
","2
","01
","1
","
","
","738
","U
","2
","06060
","0730
"
"0701975
","007
","05
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","1
","1
","2
","04
","1
","
","
","738
","U
","2
","06060
","0730
"
"0702007
","142
","02
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","5
","1
","2
","02
","1
","
","
","827
","U
","2
","06070
","0730
"
"0702007
","114
","03
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","5
","1
","2
","04
","1
","
","
","827
","U
","2
","06070
","0730
"
"0702007
","038
","04
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","5
","1
","2
","03
","1
","
","
","827
","U
","2
","06070
","0730
"
"0702007
","170
","05
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","5
","1
","2
","01
","1
","
","
","827
","U
","2
","06070
","0730
"
"0702013
","078
","01
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","4
","1
","2
","02
","1
","
","
","833
","U
","2
","06080
","0730
"
"0702013
","107
","02
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","4
","1
","2
","04
","1
","
","
","833
","U
","2
","06080
","0730
"
"0702013
","013
","03
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","4
","1
","2
","07
","2
","02
","05
","833
","U
","2
","06080
","0730
"
"0702013
","042
","04
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","4
","1
","2
","03
","1
","
","
","833
","U
","2
","06080
","0730
"
"0702013
","130
","05
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","4
","1
","2
","02
","1
","
","
","833
","U
","2
","06080
","0730
"
"0702022
","096
","01
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","5
","1
","2
","06
","1
","
","
","736
","U
","2
","06090
","0730
"
"0702022
","083
","02
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","5
","1
","2
","06
","1
","
","
","736
","U
","2
","06090
","0730
"
"0702022
","075
","03
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","5
","1
","2
","02
","1
","
","
","736
","U
","2
","06090
","0730
"
"0702022
","030
","04
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","5
","2
","1
","02
","1
","
","
","736
","U
","2
","06090
","0730
"
"0702022
","178
","05
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","5
","1
","2
","05
","1
","
","
","736
","U
","2
","06090
","0730
"
"0702058
","004
","01
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","1
","1
","2
","01
","1
","
","
","711
","U
","2
","06100
","0730
"
"0702058
","087
","02
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","1
","1
","2
","04
","1
","
","
","711
","U
","2
","06100
","0730
"
"0702058
","114
","03
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","1
","1
","2
","04
","1
","
","
","711
","U
","2
","06100
","0730
"
"0702058
","141
","04
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","1
","1
","2
","02
","1
","
","
","711
","U
","2
","06100
","0730
"
"0702058
","027
","05
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","1
","1
","2
","05
","1
","
","
","711
","U
","2
","06100
","0730
"
"0702088
","071
","01
","07
","101
","0001
","11
","0316
","01
","0
","0
","-
","2
","1
","2
","05
","1
","
","
","743
","U
","2
","06110
","0730
"
"0702088
","097
","02
","07
","101
","0001
","11
","0316
","01
","0
","1
","-
","2
","1
","2
","02
","1
","
","
","743
","U
","2
","06110
","0730
"
"0702088
","045
","03
","07
","101
","0001
","11
