UPM,VIV_SEL,ENT,MUN,LOC,CD,PER,R_DEF,H_MUD,S_MUD,TIPO_CUEST,N_ENT,AP1_1,AP1_2,AP2_1,AP2_2,AP2_3,AP2_4,FAC_VIV,DOMINIO,EST,UPM_DIS,EST_DIS
","138
"
"0700863
","03
","07
","089
","0001
","12
","0216
","01
","0
",0,"-
",5,"1
","2
","02
","1
","
","
",209,"U
","4
","0005660
","138
"
"0700863
","04
","07
","089
","0001
","12
","0216
","01
","0
",0,"-
",5,"1
","2
","05
","1
","
","
",209,"U
","4
","0005660
","138
"
"0700863
","05
","07
","089
","0001
","12
","0216
","01
","0
",0,"-
",5,"1
","2
","01
","1
","
","
",209,"U
","4
","0005660
","138
"
"0700864
","01
","07
","089
","0001
","12
","0216
","01
","0
",0,"-
",4,"1
","2
","03
","1
","
","
",225,"U
","4
","0005670
","138
"
"0700864
","02
","07
","089
","0001
","12
","0216
","01
","0
",0,"-
",4,"1
","2
","04
","1
","
","
",225,"U
","4
","0005670
","138
"
"0700864
","03
","07
","089
","0001
","12
","0216
","01
","0
",0,"-
",4,"1
","2
","05
","1
","
","
",225,"U
","4
","0005670
","138
"
"0700864
","04
","07
","089
","0001
","12
","0216
","01
","0
",0,"-
",4,"1
","2
","02
","1
","
","
",225,"U
","4
","0005670
","138
"
"0700864
","05
","07
","089
","0001
","12
","0216
","01
","0
",0,"-
",4,"1
","2
","03
","1
","
","
",225,"U
","4
","0005670
","138
"
"0700869
","02
","07
","089
","0001
","12
","0216
","01
","0
",0,"-
",3,"1
","2
","02
","1
","
","
",264,"U
","2
","0005680
","136
"
"0700869
","03
","07
","089
","0001
","12
","0216
","01
","0
",0,"-
",3,"1
","1
","04
","1
","
","
",264,"U
","2
","0005680
","136
"
"0700869
","04
","07
","089
","0001
","12
","0216
","01
","0
",0,"-
",3,"1
","2
","05
","1
","
","
",264,"U
","2
","0005680
","136
"
"0700869
","05
","07
","089
","0001
","12
","0216
","01
","0
",0,"-
",3,"1
","2
","03
","1
","
","
",264,"U
","2
","0005680
","136
"
"0700873
","01
","07
","089
","0001
","12
","0216
","01
","0
",0,"-
",3,"1
","2
","04
","1
","
","
",225,"U
","4
","0005690
","138
"
"0700873
","02
","07
","089
","0001
","12
","0216
","01
","0
",0,"-
",3,"1
","2
","02
","1
","
","
",225,"U
","4
","0005690
","138
"
"0700873
","03
","07
","089
","0001
","12
","0216
","01
","0
",0,"-
",3,"1
","2
","03
","1
","
","
",225,"U
","4
","0005690
","138
"
"0700873
","05
","07
","089
","0001
","12
","0216
","01
","0
",0,"-
",3,"1
","2
","04
","1
","
","
",225,"U
","4
","0005690
","138
"
"0700881
","01
","07
","089
","0001
","12
","0216
","01
","0
",0,"-
",3,"1
","2
","06
","2
","02
","03
",215,"U
","2
","0005700
","136
"
"0700881
","02
","07
","089
","0001
","12
","0216
","01
","0
",0,"-
",3,"1
","2
","03
","1
","
","
",215,"U
","2
","0005700
","136
"
"0700881
","03
","07
","089
","0001
","12
","0216
","01
","0
",0,"-
",3,"1
","2
","05
","1
","
","
",215,"U
","2
","0005700
","136
"
"0700881
","04
","07
","089
","0001
","12
","0216
","01
","0
",0,"-
",3,"1
","2
","04
","1
","
","
",215,"U
","2
","0005700
","136
"
"0700881
","05
","07
","089
","0001
","12
","0216
","01
","0
",0,"-
",3,"1
","2
","02
","2
","02
","01
",215,"U
","2
","0005700
","136
"
"0700883
","01
","07
","089
","0001
","12
","0216
","01
","0
",0,"-
",3,"1
","2
","08
","1
","
","
",251,"U
","2
","0005710
","136
"
"0700883
","03
","07
","089
","0001
","12
","0216
","01
","0
",0,"-
",3,"1
","2
","05
","1
","
","
",251,"U
","2
","0005710
","136
"
"0700883
","04
","07
","089
","0001
","12
","0216
","01
","0
",0,"-
",3,"1
","2
","06
","1
","
","
",251,"U
","2
","0005710
","136
"
"0700883
","05
","07
","089
","0001
","12
","0216
","01
","0
",0,"-
",3,"1
","2
","03
","1
","
","
",251,"U
","2
","0005710
","136
"
"0700889
","01
","07
","089
","0001
","12
","0216
","01
","0
",0,"-
",5,"1
","2
","03
","1
","
","
",328,"U
","1
","0005720
","135
"
"0700889
","02
","07
","089
","0001
","12
","0216
","01
","0
",0,"-
",5,"1
","2
","02
","1
","
","
",328,"U
","1
","0005720
","135
"
"0700889
","04
","07
","089
","0001
","12
","0216
","01
","0
",0,"-
",5,"1
","2
","05
","1
","
","
",328,"U
","1
","0005720
","135
"
"0700889
","05
","07
","089
","0001
","12
","0216
","01
","0
",0,"-
",5,"1
","2
","01
","1
","
","
",328,"U
","1
","0005720
","135
"
"0700896
","01
","07
","089
","0001
","12
","0216
","01
","0
",0,"-
",4,"1
","2
","03
","1
","
","
",283,"U
","1
","0005730
","135
"
"0700896
","02
","07
","089
","0001
","12
","0216
","01
","0
",0,"-
",4,"1
","2
","02
","1
","
","
",283,"U
","1
","0005730
","135
"
"0700896
","03
","07
","089
","0001
","12
","0216
","01
","0
",0,"-
",4,"1
","2
","02
","1
","
","
",283,"U
","1
","0005730
","135
"
"0700896
","04
","07
","089
","0001
","12
","0216
","01
","0
",0,"-
",4,"1
","2
","05
","1
","
","
",283,"U
","1
","0005730
","135
"
"0700896
","05
","07
","089
","0001
","12
","0216
","01
","0
",0,"-
",4,"1
","2
","04
","1
","
","
",283,"U
","1
","0005730
","135
"
"0700902
","01
","07
","089
","0001
","12
","0216
","01
","0
",0,"-
",3,"1
","2
","07
","2
","02
","03
",344,"U
","1
","0005740
","135
"
"0700902
","02
","07
","089
","0001
","12
","0216
","01
","0
",0,"-
",3,"1
","2
","04
","1
","
","
",344,"U
","1
","0005740
","135
"
"0700902
","03
","07
","089
","0001
","12
","0216
","01
","0
",0,"-
",3,"1
","2
","03
","1
","
","
",344,"U
","1
","0005740
","135
"
"0700902
","04
","07
","089
","0001
","12
","0216
","01
","0
",0,"-
",3,"1
","2
","03
","1
","
","
",344,"U
","1
","0005740
","135
"
"0700902
","05
","07
","089
","0001
","12
","0216
","01
","0
",0,"-
",3,"1
","2
","04
","1
","
","
",344,"U
","1
","0005740
","135
"
"0700918
","01
","07
","089
","0001
","12
","0216
","01
","0
",0,"-
",3,"1
","2
","02
","1
","
","
",226,"U
","2
","0005750
","136
"
"0700918
","02
","07
","089
","0001
","12
","0216
","01
","0
",0,"-
",3,"1
","2
","10
","2
","03
","04
",226,"U
","2
","0005750
","136
"
"0700918
","03
","07
","089
","0001
","12
","0216
","01
","0
",0,"-
",3,"1
","2
","02
","1
","
","
",226,"U
","2
","0005750
","136
"
"0700918
","04
","07
","089
","0001
","12
","0216
","01
","0
",0,"-
",3,"1
","2
","02
","1
","
","
",226,"U
","2
","0005750
","136
"
"0700918
","05
","07
","089
","0001
","12
","0216
","01
","0
",0,"-
",3,"1
","2
","03
","1
","
","
",226,"U
","2
","0005750
","136
"
"0700950
","01
","07
","089
","0001
","12
","0216
","01
","0
",0,"-
",3,"1
","2
","01
","1
","
","
",226,"U
","2
","0005760
","136
"
"0700950
","02
","07
","089
","0001
","12
","0216
","01
","0
",0,"-
",3,"1
","2
","07
","1
","
","
",226,"U
","2
","0005760
","136
"
"0700950
","03
","07
","089
","0001
","12
","0216
","01
","0
",0,"-
",3,"1
","2
","05
","1
","
","
",226,"U
","2
","0005760
","136
"
"0700950
","05
","07
","089
","0001
","12
","0216
","01
","0
",0,"-
",3,"1
","2
","03
","1
","
","
",226,"U
","2
","0005760
","136
"
"0700979
","03
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",1,"1
","2
","03
","1
","
","
",594,"U
","3
","0005770
","068
"
"0700979
","04
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",1,"2
","2
","02
","1
","
","
",594,"U
","3
","0005770
","068
"
"0701026
","01
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",4,"1
","2
","01
","1
","
","
",686,"U
","2
","0005780
","067
"
"0701026
","02
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",4,"1
","2
","02
","1
","
","
",686,"U
","2
","0005780
","067
"
"0701026
","03
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",4,"1
","2
","02
","1
","
","
",686,"U
","2
","0005780
","067
"
"0701026
","05
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",4,"1
","2
","03
","1
","
","
",686,"U
","2
","0005780
","067
"
"0701077
","01
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",3,"1
","2
","02
","1
","
","
",700,"U
","2
","0005790
","067
"
"0701077
","02
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",3,"1
","2
","05
","1
","
","
",700,"U
","2
","0005790
","067
"
"0701077
","04
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",3,"1
","2
","04
","1
","
","
",700,"U
","2
","0005790
","067
"
"0701077
","05
","07
","101
","0001
","11
","0216
","01
","1
",1,"-
",3,"1
","2
","04
","1
","
","
",700,"U
","2
","0005790
","067
"
"0701083
","01
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",1,"2
","2
","06
","1
","
","
",705,"U
","2
","0005800
","067
"
"0701083
","02
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",1,"1
","2
","04
","1
","
","
",705,"U
","2
","0005800
","067
"
"0701083
","03
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",1,"1
","2
","07
","1
","
","
",705,"U
","2
","0005800
","067
"
"0701083
","04
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",1,"1
","2
","02
","1
","
","
",705,"U
","2
","0005800
","067
"
"0701083
","05
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",1,"1
","2
","01
","1
","
","
",705,"U
","2
","0005800
","067
"
"0701123
","01
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",3,"1
","2
","08
","2
","04
","02
",629,"U
","3
","0005810
","068
"
"0701123
","02
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",3,"1
","2
","01
","1
","
","
",629,"U
","3
","0005810
","068
"
"0701123
","03
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",3,"1
","2
","03
","1
","
","
",629,"U
","3
","0005810
","068
"
"0701123
","04
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",3,"3
","2
","06
","1
","
","
",629,"U
","3
","0005810
","068
"
"0701123
","05
","07
","101
","0001
","11
","0216
","01
","1
",1,"-
",3,"1
","2
","01
","1
","
","
",629,"U
","3
","0005810
","068
"
"0701138
","01
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",4,"1
","2
","01
","1
","
","
",650,"U
","3
","0005820
","068
"
"0701138
","02
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",4,"1
","2
","05
","2
","02
","04
",650,"U
","3
","0005820
","068
"
"0701138
","03
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",4,"1
","2
","03
","1
","
","
",650,"U
","3
","0005820
","068
"
"0701138
","04
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",4,"1
","2
","04
","1
","
","
",650,"U
","3
","0005820
","068
"
"0701138
","05
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",4,"1
","2
","05
","1
","
","
",650,"U
","3
","0005820
","068
"
"0701160
","01
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",4,"1
","2
","04
","1
","
","
",597,"U
","3
","0005830
","068
"
"0701160
","03
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",4,"1
","2
","01
","1
","
","
",597,"U
","3
","0005830
","068
"
"0701160
","04
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",4,"1
","2
","04
","1
","
","
",597,"U
","3
","0005830
","068
"
"0701160
","05
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",4,"1
","2
","02
","1
","
","
",597,"U
","3
","0005830
","068
"
"0701191
","01
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",2,"1
","2
","02
","1
","
","
",561,"U
","3
","0005840
","068
"
"0701191
","02
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",2,"1
","2
","02
","1
","
","
",561,"U
","3
","0005840
","068
"
"0701191
","03
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",2,"1
","2
","04
","1
","
","
",561,"U
","3
","0005840
","068
"
"0701191
","04
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",2,"1
","2
","03
","1
","
","
",561,"U
","3
","0005840
","068
"
"0701191
","05
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",2,"1
","2
","03
","1
","
","
",561,"U
","3
","0005840
","068
"
"0701207
","01
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",3,"1
","2
","03
","1
","
","
",581,"U
","3
","0005850
","068
"
"0701207
","02
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",3,"1
","2
","06
","2
","02
","02
",581,"U
","3
","0005850
","068
"
"0701207
","04
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",3,"1
","2
","03
","1
","
","
",581,"U
","3
","0005850
","068
"
"0701207
","05
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",3,"1
","2
","04
","1
","
","
",581,"U
","3
","0005850
","068
"
"0701211
","01
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",5,"1
","2
","05
","2
","02
","03
",554,"U
","3
","0005860
","068
"
"0701211
","02
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",5,"1
","2
","01
","1
","
","
",554,"U
","3
","0005860
","068
"
"0701211
","03
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",5,"1
","2
","02
","1
","
","
",554,"U
","3
","0005860
","068
"
"0701211
","04
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",5,"1
","2
","03
","1
","
","
",554,"U
","3
","0005860
","068
"
"0701211
","05
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",5,"1
","2
","02
","1
","
","
",554,"U
","3
","0005860
","068
"
"0701289
","01
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",5,"1
","2
","02
","1
","
","
",569,"U
","3
","0005870
","068
"
"0701289
","02
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",5,"2
","2
","01
","1
","
","
",569,"U
","3
","0005870
","068
"
"0701289
","04
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",5,"1
","2
","08
","1
","
","
",569,"U
","3
","0005870
","068
"
"0701289
","05
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",5,"2
","2
","02
","1
","
","
",569,"U
","3
","0005870
","068
"
"0701354
","02
","07
","101
","0001
","11
","0216
","01
","0
",1,"-
",3,"1
","1
","04
","1
","
","
",717,"U
","3
","0005880
","068
"
"0701354
","03
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",3,"1
","2
","03
","1
","
","
",717,"U
","3
","0005880
","068
"
"0701354
","04
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",3,"1
","2
","04
","1
","
","
",717,"U
","3
","0005880
","068
"
"0701354
","05
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",3,"1
","2
","04
","1
","
","
",717,"U
","3
","0005880
","068
"
"0701439
","01
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",1,"1
","2
","03
","1
","
","
",581,"U
","3
","0005890
","068
"
"0701439
","02
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",1,"1
","2
","03
","1
","
","
",581,"U
","3
","0005890
","068
"
"0701439
","03
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",1,"1
","2
","04
","1
","
","
",581,"U
","3
","0005890
","068
"
"0701439
","04
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",1,"1
","2
","01
","1
","
","
",581,"U
","3
","0005890
","068
"
"0701439
","05
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",1,"2
","2
","02
","1
","
","
",581,"U
","3
","0005890
","068
"
"0701448
","01
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",4,"1
","2
","03
","1
","
","
",638,"U
","3
","0005900
","068
"
"0701448
","02
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",4,"1
","2
","03
","2
","03
","02
",638,"U
","3
","0005900
","068
"
"0701448
","04
","07
","101
","0001
","11
","0216
","01
","1
",1,"-
",4,"1
","2
","03
","1
","
","
",638,"U
","3
","0005900
","068
"
"0701448
","05
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",4,"1
","2
","06
","1
","
","
",638,"U
","3
","0005900
","068
"
"0701449
","01
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",2,"1
","2
","04
","1
","
","
",744,"U
","3
","0005910
","068
"
"0701449
","03
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",2,"1
","2
","04
","1
","
","
",744,"U
","3
","0005910
","068
"
"0701449
","04
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",2,"1
","2
","05
","1
","
","
",744,"U
","3
","0005910
","068
"
"0701449
","05
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",2,"1
","2
","03
","1
","
","
",744,"U
","3
","0005910
","068
"
"0701463
","01
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",3,"1
","2
","02
","2
","02
","02
",589,"U
","4
","0005920
","069
"
"0701463
","02
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",3,"2
","2
","02
","1
","
","
",589,"U
","4
","0005920
","069
"
"0701463
","04
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",3,"1
","1
","03
","1
","
","
",589,"U
","4
","0005920
","069
"
"0701463
","05
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",3,"1
","2
","05
","1
","
","
",589,"U
","4
","0005920
","069
"
"0701470
","01
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",1,"1
","2
","04
","1
","
","
",628,"U
","3
","0005930
","068
"
"0701470
","02
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",1,"1
","2
","03
","1
","
","
",628,"U
","3
","0005930
","068
"
"0701470
","03
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",1,"1
","2
","02
","1
","
","
",628,"U
","3
","0005930
","068
"
"0701470
","04
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",1,"1
","2
","02
","1
","
","
",628,"U
","3
","0005930
","068
"
"0701470
","05
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",1,"1
","2
","06
","1
","
","
",628,"U
","3
","0005930
","068
"
"0701503
","01
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",5,"1
","2
","04
","1
","
","
",636,"U
","2
","0005940
","067
"
"0701503
","02
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",5,"1
","2
","06
","1
","
","
",636,"U
","2
","0005940
","067
"
"0701503
","04
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",5,"1
","2
","04
","1
","
","
",636,"U
","2
","0005940
","067
"
"0701503
","05
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",5,"1
","2
","03
","1
","
","
",636,"U
","2
","0005940
","067
"
"0701589
","01
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",2,"1
","2
","03
","1
","
","
",759,"U
","2
","0005950
","067
"
"0701589
","02
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",2,"1
","2
","03
","1
","
","
",759,"U
","2
","0005950
","067
"
"0701589
","03
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",2,"1
","2
","07
","1
","
","
",759,"U
","2
","0005950
","067
"
"0701589
","04
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",2,"1
","2
","06
","1
","
","
",759,"U
","2
","0005950
","067
"
"0701589
","05
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",2,"1
","2
","04
","1
","
","
",759,"U
","2
","0005950
","067
"
"0701618
","01
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",5,"1
","2
","05
","2
","02
","04
",692,"U
","3
","0005960
","068
"
"0701618
","02
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",5,"1
","2
","02
","1
","
","
",692,"U
","3
","0005960
","068
"
"0701618
","03
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",5,"1
","2
","06
","1
","
","
",692,"U
","3
","0005960
","068
"
"0701618
","04
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",5,"1
","2
","04
","1
","
","
",692,"U
","3
","0005960
","068
"
"0701618
","05
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",5,"1
","2
","04
","1
","
","
",692,"U
","3
","0005960
","068
"
"0701641
","02
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",2,"1
","2
","01
","1
","
","
",766,"U
","2
","0005970
","067
"
"0701641
","03
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",2,"1
","2
","08
","1
","
","
",766,"U
","2
","0005970
","067
"
"0701641
","04
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",2,"3
","2
","01
","1
","
","
",766,"U
","2
","0005970
","067
"
"0701641
","05
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",2,"1
","2
","04
","1
","
","
",766,"U
","2
","0005970
","067
"
"0701718
","01
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",2,"1
","2
","03
","1
","
","
",594,"U
","2
","0005980
","067
"
"0701718
","03
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",2,"1
","2
","04
","1
","
","
",594,"U
","2
","0005980
","067
"
"0701718
","04
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",2,"1
","2
","02
","1
","
","
",594,"U
","2
","0005980
","067
"
"0701718
","05
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",2,"1
","2
","04
","1
","
","
",594,"U
","2
","0005980
","067
"
"0701844
","01
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",2,"1
","2
","04
","1
","
","
",670,"U
","2
","0005990
","067
"
"0701844
","02
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",2,"1
","2
","01
","1
","
","
",670,"U
","2
","0005990
","067
"
"0701844
","03
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",2,"1
","2
","02
","1
","
","
",670,"U
","2
","0005990
","067
"
"0701844
","04
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",2,"1
","2
","04
","1
","
","
",670,"U
","2
","0005990
","067
"
"0701844
","05
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",2,"1
","2
","02
","1
","
","
",670,"U
","2
","0005990
","067
"
"0701845
","01
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",1,"1
","1
","03
","1
","
","
",810,"U
","4
","0006000
","069
"
"0701845
","03
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",1,"1
","2
","04
","1
","
","
",810,"U
","4
","0006000
","069
"
"0701845
","04
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",1,"1
","1
","04
","1
","
","
",810,"U
","4
","0006000
","069
"
"0701845
","05
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",1,"1
","2
","03
","1
","
","
",810,"U
","4
","0006000
","069
"
"0701877
","02
","07
","101
","0001
","11
","0216
","01
","0
",0,"-
",4,"1
","2
","03
","1
","
","
",676,"U
","2
","0006010
","067
"
"0701877
","03
