PER,N_ENT,FOL,ENT,CON,V_SEL,N_HOG,H_MUD,N_REN,NOM,C_RES,PAR,SEX,EDA,F_NAC,ALF,I_NIV,I_ANIO,A_ESC,E_CON,C_ACT,OCU,A_ECO,POS,I_PER,ING,R_DEF_MOD,ELEGIDO,FACTOR,FAC_P18,UPM_DIS,EDIS
","09
","40198
","3
","1
","0
","04
","-
","1
","3
","1
","13
","-
","1
","02
","6
","1
","6
","06
","
","
","
","
","
","00
","
",7035,0,"00109
","11
"
"0315
","6
","11A132
","09
","40198
","3
","1
","0
","01
","-
","1
","1
","1
","36
","-
","1
","04
","3
","2
","5
","01
","7
","3
","3
","1
","001200
","00
","1
",7035,18328,"00109
","11
"
"0315
","6
","11A132
","09
","40198
","3
","1
","0
","02
","-
","1
","2
","2
","34
","-
","1
","03
","3
","2
","5
","07
","
","
","
","
","
","00
","
",7035,0,"00109
","11
"
"0315
","6
","11A132
","09
","40198
","2
","1
","0
","04
","-
","1
","3
","1
","11
","-
","1
","02
","3
","1
","
","
","
","
","
","
","
","00
","
",7035,0,"00109
","11
"
"0315
","6
","11A132
","09
","40198
","2
","1
","0
","01
","-
","1
","1
","1
","40
","-
","1
","03
","3
","2
","1
","01
","7
","2
","3
","3
","003500
","00
","
",7035,0,"00109
","11
"
"0315
","6
","12A132
","09
","40199
","2
","1
","0
","02
","-
","1
","2
","2
","73
","-
","1
","02
","6
","2
","5
","07
","
","
","
","
","
","00
","
",6987,0,"00110
","12
"
"0315
","6
","12A132
","09
","40199
","2
","1
","0
","03
","-
","1
","3
","1
","45
","-
","1
","03
","3
","2
","6
","01
","5
","5
","2
","1
","999999
","00
","
",6987,0,"00110
","12
"
"0315
","6
","12A132
","09
","40199
","4
","1
","0
","02
","-
","1
","2
","2
","34
","-
","1
","04
","3
","2
","5
","07
","
","
","
","
","
","00
","1
",6987,17026,"00110
","12
"
"0315
","6
","12A132
","09
","40199
","4
","1
","0
","01
","-
","1
","1
","1
","37
","-
","1
","04
","3
","2
","5
","01
","5
","5
","3
","1
","999999
","00
","
",6987,0,"00110
","12
"
"0315
","6
","12A132
","09
","40199
","4
","1
","0
","04
","-
","1
","3
","2
","08
","-
","1
","02
","1
","1
","
","
","
","
","
","
","
","00
","
",6987,0,"00110
","12
"
"0315
","6
","12A132
","09
","40199
","3
","1
","0
","02
","-
","1
","2
","1
","55
","-
","1
","04
","3
","2
","5
","01
","4
","4
","3
","1
","000700
","00
","
",6987,0,"00110
","12
"
"0315
","6
","12A132
","09
","40199
","3
","1
","0
","03
","-
","1
","3
","2
","25
","-
","1
","07
","5
","1
","6
","06
","
","
","
","
","
","00
","1
",6987,17026,"00110
","12
"
"0315
","6
","12A132
","09
","40199
","3
","1
","0
","01
","-
","1
","1
","1
","55
","-
","1
","04
","3
","2
","5
","01
","4
","4
","2
","1
","000500
","00
","
",6987,0,"00110
","12
"
"0315
","6
","12A132
","09
","40199
","3
","1
","0
","04
","-
","1
","5
","1
","04
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6987,0,"00110
","12
"
"0315
","6
","12A132
","09
","40199
","2
","1
","0
","01
","-
","1
","1
","1
","80
","-
","1
","02
","6
","2
","5
","08
","
","
","
","
","
","00
","1
",6987,17026,"00110
","12
"
"0315
","6
","12A132
","09
","40199
","1
","1
","0
","03
","-
","1
","6
","2
","55
","-
","1
","02
","5
","2
","6
","01
","4
","4
","2
","1
","000500
","00
","
",6987,0,"00110
","12
"
"0315
","6
","12A132
","09
","40199
","1
","1
","0
","02
","-
","1
","4
","2
","94
","-
","1
","00
","
","2
","4
","07
","
","
","
","
","
","00
","1
",6987,17026,"00110
","12
"
"0315
","6
","12A132
","09
","40199
","1
","1
","0
","01
","-
","1
","1
","1
","76
","-
","1
","07
","5
","2
","2
","08
","
","
","
","
","
","00
","
",6987,0,"00110
","12
"
"0315
","6
","12A132
","09
","40199
","2
","1
","0
","04
","-
","1
","3
","2
","34
","-
","1
","03
","3
","2
","1
","07
","
","
","
","
","
","00
","
",6987,0,"00110
","12
"
"0315
","6
","12A132
","09
","40199
","2
","1
","0
","05
","-
","1
","5
","1
","36
","-
","1
","03
","3
","2
","1
","01
","5
","5
","2
","1
","999999
","00
","
",6987,0,"00110
","12
"
"0315
","6
","12A132
","09
","40199
","4
","1
","0
","03
","-
","1
","3
","1
","10
","-
","1
","02
","3
","1
","
","
","
","
","
","
","
","00
","
",6987,0,"00110
","12
"
"0315
","6
","12A132
","09
","40202
","1
","1
","0
","01
","-
","1
","1
","2
","45
","-
","1
","07
","5
","2
","5
","01
","1
","5
","3
","2
","999999
","00
","1
",7566,18437,"00111
","12
"
"0315
","6
","12A132
","09
","40202
","2
","1
","0
","03
","-
","1
","3
","1
","28
","-
","1
","04
","2
","2
","1
","01
","5
","5
","3
","2
","999999
","00
","
",7566,0,"00111
","12
"
"0315
","6
","12A132
","09
","40202
","2
","1
","0
","01
","-
","1
","1
","1
","70
","-
","1
","02
","6
","2
","5
","01
","5
","5
","2
","1
","000300
","00
","
",7566,0,"00111
","12
"
"0315
","6
","12A132
","09
","40202
","2
","1
","0
","02
","-
","1
","2
","2
","68
","-
","1
","02
","6
","2
","5
","01
","4
","4
","2
","1
","000250
","00
","1
",7566,18437,"00111
","12
"
"0315
","6
","12A132
","09
","40202
","2
","1
","0
","05
","-
","1
","5
","2
","02
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7566,0,"00111
","12
"
"0315
","6
","12A132
","09
","40202
","3
","1
","0
","03
","-
","1
","3
","1
","24
","-
","1
","07
","5
","1
","6
","01
","1
","4
","3
","2
","999999
","00
","
",7566,0,"00111
","12
"
"0315
","6
","12A132
","09
","40202
","3
","1
","0
","02
","-
","1
","2
","2
","52
","-
","1
","07
","5
","2
","5
","01
","1
","5
","2
","2
","999999
","00
","1
",7566,18437,"00111
","12
"
"0315
","6
","12A132
","09
","40202
","3
","1
","0
","01
","-
","1
","1
","1
","58
","-
","1
","07
","5
","2
","5
","01
","1
","7
","3
","2
","999999
","00
","
",7566,0,"00111
","12
"
"0315
","6
","12A132
","09
","40202
","3
","1
","0
","04
","-
","1
","3
","2
","21
","-
","1
","07
","3
","1
","6
","06
","
","
","
","
","
","00
","
",7566,0,"00111
","12
"
"0315
","6
","12A132
","09
","40202
","4
","1
","0
","01
","-
","1
","1
","2
","70
","-
","1
","03
","3
","2
","3
","08
","
","
","
","
","
","00
","1
",7566,18437,"00111
","12
"
"0315
","6
","12A132
","09
","40202
","2
","1
","0
","04
","-
","1
","5
","2
","26
","-
","1
","03
","3
","2
","1
","01
","5
","5
","3
","2
","999999
","00
","
",7566,0,"00111
","12
"
"0315
","6
","11A132
","09
","40203
","1
","1
","0
","02
","-
","1
","2
","2
","60
","-
","1
","03
","3
","2
","5
","07
","
","
","
","
","
","00
","1
",7592,19779,"00112
","11
"
"0315
","6
","11A132
","09
","40203
","1
","1
","0
","03
","-
","1
","3
","1
","36
","-
","1
","07
","5
","2
","5
","01
","5
","5
","2
","2
","999999
","00
","
",7592,0,"00112
","11
"
"0315
","6
","11A132
","09
","40203
","1
","1
","0
","05
","-
","1
","5
","2
","33
","-
","1
","07
","3
","2
","5
","07
","
","
","
","
","
","00
","
",7592,0,"00112
","11
"
"0315
","6
","11A132
","09
","40203
","1
","1
","0
","07
","-
","1
","5
","2
","01
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7592,0,"00112
","11
"
"0315
","6
","11A132
","09
","40203
","1
","1
","0
","06
","-
","1
","5
","2
","26
","-
","1
","07
","5
","2
","5
","01
","1
","5
","3
","2
","999999
","00
","
",7592,0,"00112
","11
"
"0315
","6
","11A132
","09
","40203
","1
","1
","0
","04
","-
","1
","3
","1
","31
","-
","1
","07
","4
","2
","5
","01
","5
","5
","2
","2
","999999
","00
","
",7592,0,"00112
","11
"
"0315
","6
","11A132
","09
","40203
","3
","1
","0
","02
","-
","1
","2
","2
","65
","-
","1
","02
","2
","2
","5
","07
","
","
","
","
","
","00
","1
",7592,19779,"00112
","11
"
"0315
","6
","11A132
","09
","40203
","2
","1
","0
","01
","-
","1
","1
","1
","31
","-
","1
","02
","2
","2
","6
","01
","7
","3
","3
","2
","999999
","00
","1
",7592,19779,"00112
","11
"
"0315
","6
","11A132
","09
","40203
","1
","1
","0
","01
","-
","1
","1
","1
","61
","-
","1
","03
","3
","2
","5
","01
","5
","5
","3
","2
","999999
","00
","
",7592,0,"00112
","11
"
"0315
","6
","11A132
","09
","40203
","3
","1
","0
","01
","-
","1
","1
","1
","68
","-
","1
","00
","
","2
","5
","01
","5
","5
","5
","1
","999999
","00
","
",7592,0,"00112
","11
"
"0315
","6
","11A132
","09
","40203
","4
","1
","0
","01
","-
","1
","1
","1
","36
","-
","1
","03
","3
","2
","6
","01
","5
","5
","3
","2
","999999
","00
","1
",7592,19779,"00112
","11
"
"0315
","6
","13A132
","09
","40204
","1
","1
","0
","01
","-
","1
","1
","1
","36
","-
","1
","04
","2
","2
","5
","01
","4
","4
","2
","1
","999999
","00
","1
",8913,21325,"00113
","13
"
"0315
","6
","13A132
","09
","40204
","1
","1
","0
","02
","-
","1
","2
","2
","36
","-
","1
","04
","2
","2
","5
","07
","
","
","
","
","
","00
","
",8913,0,"00113
","13
"
"0315
","6
","13A132
","09
","40204
","3
","1
","0
","01
","-
","1
","1
","2
","84
","-
","1
","02
","6
","2
","4
","08
","
","
","
","
","
","00
","1
",8913,21325,"00113
","13
"
"0315
","6
","12A132
","09
","40205
","1
","1
","0
","01
","-
","1
","1
","1
","41
","-
","1
","04
","3
","2
","6
","01
","4
","4
","2
","3
","006000
","00
","1
",7108,17320,"00114
","12
"
"0315
","6
","12A132
","09
","40205
","2
","1
","0
","03
","-
","1
","3
","1
","31
","-
","1
","04
","2
","2
","6
","01
","5
","5
","3
","1
","999999
","00
","
",7108,0,"00114
","12
"
"0315
","6
","12A132
","09
","40205
","2
","1
","0
","02
","-
","1
","2
","2
","63
","-
","1
","04
","3
","2
","5
","07
","
","
","
","
","
","00
","
",7108,0,"00114
","12
"
"0315
","6
","12A132
","09
","40205
","2
","1
","0
","01
","-
","1
","1
","1
","63
","-
","1
","07
","5
","2
","5
","01
","1
","7
","3
","1
","999999
","00
","1
",7108,17320,"00114
","12
"
"0315
","6
","12A132
","09
","40205
","3
","1
","0
","02
","-
","1
","2
","2
","73
","-
","1
","02
","6
","2
","5
","07
","
","
","
","
","
","00
","
",7108,0,"00114
","12
"
"0315
","6
","12A132
","09
","40205
","3
","1
","0
","01
","-
","1
","1
","1
","76
","-
","1
","02
","6
","2
","5
","08
","
","
","
","
","
","00
","1
",7108,17320,"00114
","12
"
"0315
","6
","12A132
","09
","40205
","4
","1
","0
","05
","-
","1
","5
","2
","15
","-
","1
","03
","2
","1
","6
","06
","
","
","
","
","
","00
","
",7108,0,"00114
","12
"
"0315
","6
","12A132
","09
","40205
","4
","1
","0
","01
","-
","1
","1
","1
","61
","-
","1
","02
","6
","2
","5
","01
","5
","5
","3
","1
","999999
","00
","1
",7108,17320,"00114
","12
"
"0315
","6
","12A132
","09
","40205
","4
","1
","0
","04
","-
","1
","5
","1
","09
","-
","1
","02
","2
","1
","
","
","
","
","
","
","
","00
","
",7108,0,"00114
","12
"
"0315
","6
","12A132
","09
","40205
","4
","1
","0
","03
","-
","1
","3
","2
","39
","-
","1
","04
","3
","2
","6
","01
","3
","7
","3
","1
","999999
","00
","
",7108,0,"00114
","12
"
"0315
","6
","12A132
","09
","40205
","4
","1
","0
","02
","-
","1
","2
","2
","59
","-
","2
","02
","6
","2
","5
","07
","
","
","
","
","
","00
","
",7108,0,"00114
","12
"
"0315
","2
","12A146
","09
","40237
","3
","1
","0
","04
","-
","1
","3
","2
","18
","-
","1
","04
","1
","1
","6
","06
","
","
","
","
","
","00
","
",8278,0,"00115
","12
"
"0315
","2
","12A146
","09
","40237
","3
","1
","0
","01
","-
","1
","1
","2
","43
","-
","1
","07
","5
","2
","5
","01
","1
","5
","3
","2
","999999
","00
","
",8278,0,"00115
","12
"
"0315
","2
","12A146
","09
","40237
","3
","1
","0
","02
","-
","1
","3
","1
","21
","-
","1
","07
","2
","1
","6
","01
","5
","5
","3
","2
","999999
","00
","
",8278,0,"00115
","12
"
"0315
","2
","12A146
","09
","40237
","3
","1
","0
","03
","-
","1
","4
","2
","85
","-
","1
","07
","5
","2
","4
","07
","
","
","
","
","
","00
","1
",8278,20171,"00115
","12
"
"0315
","2
","12A146
","09
","40237
","3
","1
","0
","05
","-
","1
","3
","1
","11
","-
","1
","02
","4
","1
","
","
","
","
","
","
","
","00
","
",8278,0,"00115
","12
"
"0315
","2
","12A146
","09
","40237
","4
","1
","0
","03
","-
","1
","5
","2
","24
","-
","1
","04
","3
","2
","6
","01
","5
","5
","3
","2
","999999
","00
","
",8278,0,"00115
","12
"
"0315
","2
","12A146
","09
","40237
","4
","1
","0
","01
","-
","1
","1
","2
","71
","-
","1
","02
","6
","2
","2
","07
","
","
","
","
","
","00
","
",8278,0,"00115
","12
"
"0315
","2
","12A146
","09
","40237
","4
","1
","0
","04
","-
","1
","5
","1
","16
","-
","1
","03
","3
","1
","6
","06
","
","
","
","
","
","00
","
",8278,0,"00115
","12
"
"0315
","2
","12A146
","09
","40237
","4
","1
","0
","02
","-
","1
","3
","2
","49
","-
","1
","06
","3
","2
","3
","01
","7
","2
","3
","2
","001000
","00
","1
",8278,20171,"00115
","12
"
"0315
","2
","12A146
","09
","40237
","1
","1
","0
","03
","-
","1
","3
","2
","25
","-
","1
","07
","4
","2
","6
","07
","
","
","
","
","
","00
","1
",8278,20171,"00115
","12
"
"0315
","2
","12A146
","09
","40237
","1
","1
","0
","02
","-
","1
","2
","2
","50
","-
","1
","04
","3
","2
","5
","01
","4
","4
","2
","1
","999999
","00
","
",8278,0,"00115
","12
"
"0315
","2
","12A146
","09
","40237
","1
","1
","0
","01
","-
","1
","1
","1
","55
","-
","1
","04
","3
","2
","5
","01
","4
","4
","2
","1
","999999
","00
","
",8278,0,"00115
","12
"
"0315
","2
","11A146
","09
","40238
","1
","1
","0
","04
","-
","1
","3
","2
","18
","-
","1
","04
","1
","1
","6
","06
","
","
","
","
","
","00
","
",5609,0,"00116
","11
"
"0315
","2
","11A146
","09
","40238
","4
","1
","0
","06
","-
","1
","3
","2
","02
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",5609,0,"00116
","11
"
"0315
","2
","11A146
","09
","40238
","2
","1
","0
","01
","-
","1
","1
","2
","38
","-
","2
","00
","
","2
","6
","01
","7
","5
","3
","2
","001600
","00
","1
",5609,14613,"00116
","11
"
"0315
","2
","11A146
","09
","40238
","2
","1
","0
","02
","-
","1
","3
","1
","15
","-
","1
","02
","4
","2
","6
","07
","
","
","
","
","
","00
","
",5609,0,"00116
","11
"
"0315
","2
","11A146
","09
","40238
","1
","1
","0
","03
","-
","1
","3
","1
","33
","-
","2
","00
","
","2
","6
","01
","7
","2
","3
","1
","000800
","00
","
",5609,0,"00116
","11
"
"0315
","2
","11A146
","09
","40238
","1
","1
","0
","01
","-
","1
","1
","1
","59
","-
","1
","02
","6
","2
","5
","01
","5
","5
","2
","1
","001000
","00
","1
",5609,14613,"00116
","11
"
"0315
","2
","11A146
","09
","40238
","3
","1
","0
","03
","-
","1
","3
","2
","43
","-
","1
","03
","3
","2
","6
","01
","7
","5
","3
","1
","000900
","00
","
",5609,0,"00116
","11
"
"0315
","2
","11A146
","09
","40238
","3
","1
","0
","01
","-
","1
","1
","1
","64
","-
","2
","00
","
","2
","1
","01
","7
","3
","2
","1
","001000
","00
","1
",5609,14613,"00116
","11
"
"0315
","2
","11A146
","09
","40238
","3
","1
","0
","02
","-
","1
","2
","2
","62
","-
","2
","00
","
","2
","1
","07
","
","
","
","
","
","00
","
",5609,0,"00116
","11
"
"0315
","2
","11A146
","09
","40238
","3
","1
","0
","04
","-
","1
","3
","1
","32
","-
","1
","02
","6
","2
","6
","01
","7
","2
","3
","1
","001300
","00
","
",5609,0,"00116
","11
"
"0315
","2
","11A146
","09
","40238
","4
","1
","0
","04
","-
","1
","3
","2
","08
","-
","1
","02
","1
","1
","
","
","
","
","
","
","
","00
","
",5609,0,"00116
","11
"
"0315
","2
","11A146
","09
","40238
","4
","1
","0
","01
","-
","1
","1
","2
","32
","-
","1
","03
","3
","2
","2
","01
","7
","3
","3
","1
","001100
","00
","1
",5609,14613,"00116
","11
"
"0315
","2
","11A146
","09
","40238
","4
","1
","0
","03
","-
","1
","3
","2
","10
","-
","1
","02
","4
","1
","
","
","
","
","
","
","
","00
","
",5609,0,"00116
","11
"
"0315
","2
","11A146
","09
","40238
","4
","1
","0
","02
","-
","1
","3
","2
","13
","-
","1
","02
","5
","1
","6
","06
","
","
","
","
","
","00
","
",5609,0,"00116
","11
"
"0315
","2
","11A146
","09
","40238
","4
","1
","0
","05
","-
","1
","3
","2
","04
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",5609,0,"00116
","11
"
"0315
","2
","11A146
","09
","40238
","1
","1
","0
","02
","-
","1
","2
","2
","54
","-
","1
","02
","6
","2
","5
","07
","
","
","
","
","
","00
","
",5609,0,"00116
","11
"
"0315
","2
","12A146
","09
","40239
","4
","1
","0
","03
","-
","1
","3
","1
","10
","-
","1
","02
","3
","1
","
","
","
","
","
","
","
","00
","
",8308,0,"00117
","12
"
"0315
","2
","12A146
","09
","40239
","4
","1
","0
","01
","-
","1
","1
","1
","51
","-
","1
","07
","4
","2
","5
","01
","1
","5
","3
","2
","999999
","00
","
",8308,0,"00117
","12
"
"0315
","2
","12A146
","09
","40239
","4
","1
","0
","04
","-
","1
","4
","2
","84
","-
","1
","06
","3
","2
","2
","08
","
","
","
","
","
","00
","
",8308,0,"00117
","12
"
"0315
","2
","12A146
","09
","40239
","4
","1
","0
","02
","-
","1
","2
","2
","49
","-
","1
","07
","4
","2
","5
","01
","1
","5
","3
","2
","999999
","00
","1
",8308,20244,"00117
","12
"
"0315
","2
","12A146
","09
","40239
","3
","1
","0
","01
","-
","1
","1
","1
","38
","-
","1
","04
","3
","2
","5
","01
","1
","5
","3
","1
","999999
","00
","1
",8308,20244,"00117
","12
"
"0315
","2
","12A146
","09
","40239
","2
","1
","0
","01
","-
","1
","1
","1
","66
","-
","1
","03
","3
","2
","5
","08
","
","
","
","
","
","00
","
",8308,0,"00117
","12
"
"0315
","2
","12A146
","09
","40239
","2
","1
","0
","02
","-
","1
","2
","2
","56
","-
","2
","03
","3
","2
","5
","01
","4
","4
","2
","1
","000500
","00
","1
",8308,20244,"00117
","12
"
"0315
","2
","12A146
","09
","40239
","2
","1
","0
","03
","-
","1
","3
","1
","28
","-
","1
","04
","3
","2
","6
","01
","7
","2
","3
","2
","001500
","00
","
",8308,0,"00117
","12
"
"0315
","2
","12A146
","09
","40239
","1
","1
","0
","01
","-
","1
","1
","1
","53
","-
","1
","07
","6
","2
","5
","01
","1
","5
","3
","2
","999999
","00
","1
",8308,20244,"00117
","12
"
"0315
","7
","11A131
","09
","40240
","1
","1
","0
","01
","-
","1
","1
","2
","42
","-
","1
","04
","3
","2
","6
","01
","5
","5
","3
","1
","999999
","00
","1
",7501,7589,"00118
","11
"
"0315
","7
","11A131
","09
","40240
","3
","1
","0
","01
","-
","1
","1
","1
","27
","-
","1
","03
","3
","2
","1
","01
","4
","4
","2
","1
","001800
","00
","
",7501,0,"00118
","11
"
"0315
","7
","11A131
","09
","40240
","4
","1
","0
","03
","-
","1
","3
","1
","11
","-
","1
","02
","4
","1
","
","
","
","
","
","
","
","00
","
",7501,0,"00118
","11
"
"0315
","7
","11A131
","09
","40240
","4
","1
","0
","02
","-
","1
","2
","2
","32
","-
","1
","03
","3
","2
","5
","01
","4
","4
","2
","1
","000500
","00
","
",7501,0,"00118
","11
"
"0315
","7
","11A131
","09
","40240
","4
","1
","0
","01
","-
","1
","1
","1
","38
","-
","1
","02
","6
","2
","5
","01
","5
","5
","2
","1
","002000
","00
","1
",7501,15178,"00118
","11
"
"0315
","7
","11A131
","09
","40240
","4
","1
","0
","04
","-
","1
","3
","2
","10
","-
","1
","02
","3
","1
","
","
","
","
","
","
","
","00
","
",7501,0,"00118
","11
"
"0315
","7
","11A131
","09
","40240
","3
","1
","0
","02
","-
","1
","2
","2
","29
","-
","1
","03
","3
","2
","1
","07
","
","
","
","
","
","00
","1
",7501,15178,"00118
","11
"
"0315
","7
","11A131
","09
","40240
","3
","1
","0
","03
","-
","1
","3
","1
","11
","-
","1
","02
","3
","1
","
","
","
","
","
","
","
","00
","
",7501,0,"00118
","11
"
"0315
","7
","11A131
","09
","40240
","2
","1
","0
","04
","-
","1
","3
","2
","02
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7501,0,"00118
","11
"
"0315
","7
","11A131
","09
","40240
","2
","1
","0
","02
","-
","1
","2
","2
","33
","-
","1
","07
","5
","2
","5
","01
","5
","5
","3
","2
","006000
","00
","1
",7501,15178,"00118
","11
"
"0315
","7
","11A131
","09
","40240
","2
","1
","0
","01
","-
","1
","1
","1
","33
","-
","1
","07
","3
","2
","5
","01
","5
","5
","3
","2
","005500
","00
","
",7501,0,"00118
","11
"
"0315
","7
","11A131
","09
","40240
","2
","1
","0
","03
","-
","1
","3
","1
","08
","-
","1
","01
","1
","1
","
","
","
","
","
","
","
","00
","
",7501,0,"00118
","11
"
"0315
","2
","13A146
","09
","40241
","2
","1
","0
","02
","-
","1
","6
","2
","41
","-
","1
","07
","5
","2
","6
","01
","1
","5
","3
","2
","999999
","00
","
",8168,0,"00119
","13
"
"0315
","2
","13A146
","09
","40241
","2
","1
","0
","03
","-
","1
","6
","2
","41
","-
","1
","07
","5
","2
","5
","01
","1
","5
","3
","2
","999999
","00
","1
",8168,19542,"00119
","13
"
"0315
","2
","13A146
","09
","40241
","1
","1
","0
","01
","-
","1
","1
","1
","44
","-
","1
","07
","4
","2
","1
","01
","1
","5
","5
","2
","999999
","00
","
",8168,0,"00119
","13
"
"0315
","2
","13A146
","09
","40241
","1
","1
","0
","04
","-
","1
","3
","2
","17
","-
","1
","04
","1
","1
","6
","06
","
","
","
","
","
","00
","
",8168,0,"00119
","13
"
"0315
","2
","13A146
","09
","40241
","1
","1
","0
","05
","-
","1
","3
","2
","14
","-
","1
","03
","2
","1
","6
","06
","
","
","
","
","
","00
","
",8168,0,"00119
","13
"
"0315
","2
","13A146
","09
","40241
","1
","1
","0
","02
","-
","1
","2
","2
