PER,N_ENT,FOL,ENT,CON,V_SEL,N_HOG,H_MUD,N_REN,NOM,C_RES,PAR,SEX,EDA,F_NAC,ALF,I_NIV,I_ANIO,A_ESC,E_CON,C_ACT,OCU,A_ECO,POS,I_PER,ING,R_DEF_MOD,ELEGIDO,FACTOR,FAC_P18,UPM_DIS,EDIS
","3
","1
","0
","01
","-
","1
","1
","1
","43
","-
","1
","03
","3
","2
","1
","01
","5
","4
","2
","1
","999999
","00
","
",7346,0,"00053
","12
"
"0615
","5
","12A136
","05
","40271
","3
","1
","0
","05
","-
","1
","3
","2
","05
","-
","2
","01
","1
","1
","
","
","
","
","
","
","
","00
","
",7346,0,"00053
","12
"
"0615
","5
","12A136
","05
","40271
","3
","1
","0
","04
","-
","1
","3
","2
","07
","-
","2
","01
","2
","1
","
","
","
","
","
","
","
","00
","
",7346,0,"00053
","12
"
"0615
","5
","12A136
","05
","40271
","4
","1
","0
","01
","-
","1
","1
","1
","53
","-
","1
","03
","3
","2
","5
","01
","7
","2
","3
","1
","001100
","00
","
",7346,0,"00053
","12
"
"0615
","5
","12A136
","05
","40271
","4
","1
","0
","02
","-
","1
","2
","2
","50
","-
","1
","03
","3
","2
","5
","01
","7
","2
","3
","1
","001000
","00
","1
",7346,18284,"00053
","12
"
"0615
","5
","12A136
","05
","40271
","4
","1
","0
","03
","-
","1
","3
","1
","20
","-
","1
","03
","3
","2
","6
","01
","7
","2
","3
","1
","000800
","00
","
",7346,0,"00053
","12
"
"0615
","5
","11A136
","05
","40272
","1
","1
","0
","02
","-
","1
","2
","2
","46
","-
","1
","02
","5
","2
","5
","03
","5
","5
","3
","1
","000300
","00
","1
",7666,19746,"00054
","11
"
"0615
","5
","11A136
","05
","40272
","2
","1
","1
","04
","-
","1
","3
","1
","11
","-
","1
","02
","4
","1
","
","
","
","
","
","
","
","00
","
",7666,0,"00054
","11
"
"0615
","5
","11A136
","05
","40272
","1
","1
","0
","01
","-
","1
","1
","1
","49
","-
","1
","02
","6
","2
","5
","01
","5
","3
","3
","1
","001200
","00
","
",7666,0,"00054
","11
"
"0615
","5
","11A136
","05
","40272
","1
","1
","0
","03
","-
","1
","3
","1
","19
","-
","1
","03
","3
","2
","6
","01
","5
","3
","3
","1
","000800
","00
","
",7666,0,"00054
","11
"
"0615
","5
","11A136
","05
","40272
","3
","1
","2
","03
","-
","1
","3
","1
","09
","-
","1
","02
","3
","1
","
","
","
","
","
","
","
","00
","
",7666,0,"00054
","11
"
"0615
","5
","11A136
","05
","40272
","2
","1
","1
","08
","-
","1
","3
","1
","00
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7666,0,"00054
","11
"
"0615
","5
","11A136
","05
","40272
","2
","1
","1
","07
","-
","1
","3
","1
","00
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7666,0,"00054
","11
"
"0615
","5
","11A136
","05
","40272
","2
","1
","1
","06
","-
","1
","3
","2
","01
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7666,0,"00054
","11
"
"0615
","5
","11A136
","05
","40272
","4
","1
","0
","03
","-
","1
","3
","2
","16
","-
","1
","03
","3
","1
","6
","06
","
","
","
","
","
","00
","
",7666,0,"00054
","11
"
"0615
","5
","11A136
","05
","40272
","4
","1
","0
","02
","-
","1
","2
","2
","45
","-
","1
","03
","3
","2
","5
","07
","
","
","
","
","
","00
","
",7666,0,"00054
","11
"
"0615
","5
","11A136
","05
","40272
","4
","1
","0
","01
","-
","1
","1
","1
","49
","-
","1
","03
","3
","2
","5
","01
","5
","2
","3
","1
","999999
","00
","1
",7666,19746,"00054
","11
"
"0615
","5
","11A136
","05
","40272
","3
","1
","2
","04
","-
","1
","3
","2
","03
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7666,0,"00054
","11
"
"0615
","5
","11A136
","05
","40272
","3
","1
","2
","02
","-
","1
","2
","2
","42
","-
","1
","03
","3
","2
","5
","01
","7
","5
","3
","1
","000850
","00
","
",7666,0,"00054
","11
"
"0615
","5
","11A136
","05
","40272
","3
","1
","2
","01
","-
","1
","1
","1
","43
","-
","1
","03
","3
","2
","5
","04
","
","
","
","
","
","00
","1
",7666,19746,"00054
","11
"
"0615
","5
","11A136
","05
","40272
","2
","1
","1
","03
","-
","1
","3
","2
","13
","-
","1
","02
","6
","1
","6
","06
","
","
","
","
","
","00
","
",7666,0,"00054
","11
"
"0615
","5
","11A136
","05
","40272
","2
","1
","1
","01
","-
","1
","1
","2
","39
","-
","1
","04
","1
","2
","6
","01
","5
","4
","2
","1
","999999
","00
","1
",7666,19746,"00054
","11
"
"0615
","5
","11A136
","05
","40272
","2
","1
","1
","05
","-
","1
","3
","2
","10
","-
","1
","02
","3
","1
","
","
","
","
","
","
","
","00
","
",7666,0,"00054
","11
"
"0615
","5
","11A136
","05
","40272
","2
","1
","1
","02
","-
","1
","6
","2
","33
","-
","1
","03
","3
","2
","6
","02
","5
","4
","6
","5
","
","00
","
",7666,0,"00054
","11
"
"0615
","4
","11A147
","05
","40290
","4
","1
","0
","05
","-
","1
","5
","2
","10
","-
","1
","02
","4
","1
","
","
","
","
","
","
","
","00
","
",5606,0,"00055
","11
"
"0615
","4
","11A147
","05
","40290
","4
","1
","0
","03
","-
","1
","3
","1
","29
","-
","1
","03
","3
","2
","6
","01
","5
","5
","2
","1
","999999
","00
","
",5606,0,"00055
","11
"
"0615
","4
","11A147
","05
","40290
","4
","1
","0
","04
","-
","1
","3
","2
","27
","-
","1
","03
","3
","2
","6
","01
","7
","2
","3
","1
","000900
","00
","1
",5606,14440,"00055
","11
"
"0615
","4
","11A147
","05
","40290
","4
","1
","0
","01
","-
","1
","1
","1
","84
","-
","1
","00
","
","2
","5
","08
","
","
","
","
","
","00
","
",5606,0,"00055
","11
"
"0615
","4
","11A147
","05
","40290
","4
","1
","0
","06
","-
","1
","5
","1
","08
","-
","1
","02
","1
","1
","
","
","
","
","
","
","
","00
","
",5606,0,"00055
","11
"
"0615
","4
","11A147
","05
","40290
","4
","1
","0
","02
","-
","1
","2
","2
","52
","-
","2
","00
","
","2
","5
","01
","5
","5
","3
","1
","000370
","00
","
",5606,0,"00055
","11
"
"0615
","4
","11A147
","05
","40290
","2
","1
","0
","01
","-
","1
","1
","1
","82
","-
","2
","00
","
","2
","5
","10
","
","
","
","
","
","00
","1
",5606,14440,"00055
","11
"
"0615
","4
","11A147
","05
","40290
","2
","1
","0
","04
","-
","1
","3
","1
","50
","-
","1
","02
","6
","2
","2
","01
","4
","4
","2
","1
","000900
","00
","
",5606,0,"00055
","11
"
"0615
","4
","11A147
","05
","40290
","3
","1
","0
","02
","-
","1
","3
","2
","29
","-
","1
","03
","3
","2
","6
","01
","5
","5
","3
","2
","999999
","00
","1
",5606,14440,"00055
","11
"
"0615
","4
","11A147
","05
","40290
","3
","1
","0
","01
","-
","1
","1
","2
","60
","-
","1
","03
","3
","2
","5
","07
","
","
","
","
","
","00
","
",5606,0,"00055
","11
"
"0615
","4
","11A147
","05
","40290
","2
","1
","0
","03
","-
","1
","3
","1
","55
","-
","2
","00
","
","2
","6
","01
","4
","4
","5
","1
","001000
","00
","
",5606,0,"00055
","11
"
"0615
","4
","11A147
","05
","40290
","2
","1
","0
","02
","-
","1
","2
","2
","80
","-
","2
","00
","
","2
","5
","09
","
","
","
","
","
","00
","
",5606,0,"00055
","11
"
"0615
","2
","11A147
","05
","40290
","1
","1
","0
","03
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",5606,0,"00055
","11
"
"0615
","4
","11A147
","05
","40290
","1
","1
","0
","02
","-
","1
","2
","2
","43
","-
","1
","03
","3
","2
","5
","07
","
","
","
","
","
","00
","
",5606,0,"00055
","11
"
"0615
","4
","11A147
","05
","40290
","1
","1
","0
","01
","-
","1
","1
","1
","47
","-
","1
","06
","1
","2
","5
","01
","5
","5
","3
","1
","001100
","00
","1
",5606,14440,"00055
","11
"
"0615
","4
","13A147
","05
","40292
","2
","1
","0
","01
","-
","1
","1
","1
","49
","-
","1
","06
","2
","2
","5
","01
","5
","5
","3
","2
","007000
","00
","
",7768,0,"00056
","13
"
"0615
","4
","13A147
","05
","40292
","2
","1
","0
","02
","-
","1
","2
","2
","47
","-
","1
","03
","3
","2
","5
","07
","
","
","
","
","
","00
","1
",7768,19056,"00056
","13
"
"0615
","4
","13A147
","05
","40292
","4
","1
","0
","01
","-
","1
","1
","1
","43
","-
","1
","07
","4
","2
","5
","01
","1
","2
","3
","1
","005600
","00
","1
",7768,19056,"00056
","13
"
"0615
","4
","13A147
","05
","40292
","4
","1
","0
","02
","-
","1
","2
","2
","26
","-
","1
","04
","3
","2
","5
","01
","3
","2
","3
","1
","001400
","00
","
",7768,0,"00056
","13
"
"0615
","4
","13A147
","05
","40292
","1
","1
","0
","02
","-
","1
","2
","2
","26
","-
","1
","06
","3
","2
","5
","07
","
","
","
","
","
","00
","
",7768,0,"00056
","13
"
"0615
","4
","13A147
","05
","40292
","1
","1
","0
","01
","-
","1
","1
","1
","29
","-
","1
","03
","3
","2
","5
","01
","7
","2
","3
","1
","001000
","00
","1
",7768,19056,"00056
","13
"
"0615
","7
","12A134
","05
","40389
","3
","1
","0
","04
","-
","1
","3
","2
","10
","-
","1
","02
","3
","1
","
","
","
","
","
","
","
","00
","
",6908,0,"00057
","12
"
"0615
","7
","12A134
","05
","40389
","3
","1
","0
","01
","-
","1
","1
","1
","41
","-
","1
","04
","3
","2
","5
","01
","4
","2
","2
","1
","999999
","00
","
",6908,0,"00057
","12
"
"0615
","7
","12A134
","05
","40389
","2
","1
","0
","01
","-
","1
","1
","2
","72
","-
","1
","00
","
","2
","4
","01
","5
","5
","3
","1
","000100
","00
","1
",6908,17194,"00057
","12
"
"0615
","7
","12A134
","05
","40389
","2
","1
","0
","02
","-
","1
","3
","1
","39
","-
","1
","03
","3
","2
","6
","07
","
","
","
","
","
","00
","
",6908,0,"00057
","12
"
"0615
","7
","12A134
","05
","40389
","2
","1
","0
","03
","-
","1
","3
","1
","32
","-
","1
","03
","3
","2
","2
","09
","
","
","
","
","
","00
","
",6908,0,"00057
","12
"
"0615
","7
","12A134
","05
","40389
","1
","1
","0
","02
","-
","1
","3
","2
","24
","-
","1
","07
","3
","2
","6
","01
","3
","5
","3
","2
","003500
","00
","
",6908,0,"00057
","12
"
"0615
","7
","12A134
","05
","40389
","3
","1
","0
","03
","-
","1
","3
","1
","15
","-
","1
","03
","1
","1
","6
","06
","
","
","
","
","
","00
","
",6908,0,"00057
","12
"
"0615
","7
","12A134
","05
","40389
","4
","1
","0
","04
","-
","1
","3
","2
","13
","-
","1
","03
","1
","1
","6
","06
","
","
","
","
","
","00
","
",6908,0,"00057
","12
"
"0615
","7
","12A134
","05
","40389
","4
","1
","0
","05
","-
","1
","3
","2
","10
","-
","1
","02
","5
","1
","
","
","
","
","
","
","
","00
","
",6908,0,"00057
","12
"
"0615
","7
","12A134
","05
","40389
","4
","1
","0
","01
","-
","1
","1
","1
","46
","-
","1
","05
","5
","2
","5
","01
","5
","5
","3
","1
","001000
","00
","
",6908,0,"00057
","12
"
"0615
","7
","12A134
","05
","40389
","4
","1
","0
","03
","-
","1
","3
","1
","16
","-
","1
","03
","3
","2
","6
","10
","
","
","
","
","
","00
","
",6908,0,"00057
","12
"
"0615
","7
","12A134
","05
","40389
","4
","1
","0
","02
","-
","1
","2
","2
","41
","-
","1
","07
","4
","2
","5
","01
","5
","5
","3
","1
","001000
","00
","1
",6908,17194,"00057
","12
"
"0615
","7
","12A134
","05
","40389
","3
","1
","0
","02
","-
","1
","2
","2
","39
","-
","1
","06
","2
","2
","5
","02
","4
","2
","6
","5
","
","00
","1
",6908,17194,"00057
","12
"
"0615
","7
","12A134
","05
","40389
","1
","1
","0
","01
","-
","1
","1
","2
","54
","-
","1
","06
","4
","2
","3
","01
","4
","3
","3
","2
","999999
","00
","1
",6908,17194,"00057
","12
"
"0615
","7
","11A134
","05
","40392
","4
","1
","0
","07
","-
","1
","5
","1
","05
","-
","2
","01
","1
","1
","
","
","
","
","
","
","
","00
","
",7268,0,"00058
","11
"
"0615
","7
","11A134
","05
","40392
","4
","1
","0
","05
","-
","1
","3
","2
","16
","-
","1
","03
","2
","2
","6
","07
","
","
","
","
","
","00
","
",7268,0,"00058
","11
"
"0615
","7
","11A134
","05
","40392
","4
","1
","0
","01
","-
","1
","1
","2
","43
","-
","1
","06
","2
","2
","6
","07
","
","
","
","
","
","00
","1
",7268,18721,"00058
","11
"
"0615
","7
","11A134
","05
","40392
","4
","1
","0
","06
","-
","1
","3
","2
","15
","-
","1
","03
","1
","1
","6
","06
","
","
","
","
","
","00
","
",7268,0,"00058
","11
"
"0615
","7
","11A134
","05
","40392
","4
","1
","0
","02
","-
","1
","3
","2
","22
","-
","1
","04
","3
","2
","2
","01
","7
","2
","3
","1
","001800
","00
","
",7268,0,"00058
","11
"
"0615
","7
","11A134
","05
","40392
","4
","1
","0
","04
","-
","1
","3
","2
","17
","-
","1
","04
","3
","2
","6
","07
","
","
","
","
","
","00
","
",7268,0,"00058
","11
"
"0615
","7
","11A134
","05
","40392
","4
","1
","0
","08
","-
","1
","3
","1
","20
","-
","1
","03
","3
","2
","6
","01
","5
","6
","3
","1
","003500
","00
","
",7268,0,"00058
","11
"
"0615
","7
","11A134
","05
","40392
","3
","1
","0
","01
","-
","1
","1
","1
","28
","-
","1
","03
","3
","2
","5
","01
","5
","5
","5
","1
","000800
","00
","1
",7268,18721,"00058
","11
"
"0615
","7
","11A134
","05
","40392
","3
","1
","0
","04
","-
","1
","3
","2
","07
","-
","1
","01
","3
","1
","
","
","
","
","
","
","
","00
","
",7268,0,"00058
","11
"
"0615
","7
","11A134
","05
","40392
","3
","1
","0
","02
","-
","1
","2
","2
","30
","-
","1
","02
","6
","2
","5
","07
","
","
","
","
","
","00
","
",7268,0,"00058
","11
"
"0615
","7
","11A134
","05
","40392
","3
","1
","0
","03
","-
","1
","3
","2
","12
","-
","1
","02
","5
","1
","6
","06
","
","
","
","
","
","00
","
",7268,0,"00058
","11
"
"0615
","7
","11A134
","05
","40392
","2
","1
","0
","02
","-
","1
","6
","2
","38
","-
","1
","02
","3
","2
","6
","07
","
","
","
","
","
","00
","
",7268,0,"00058
","11
"
"0615
","7
","11A134
","05
","40392
","2
","1
","0
","05
","-
","1
","7
","1
","03
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7268,0,"00058
","11
"
"0615
","7
","11A134
","05
","40392
","2
","1
","0
","04
","-
","1
","7
","2
","04
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7268,0,"00058
","11
"
"0615
","7
","11A134
","05
","40392
","2
","1
","0
","03
","-
","1
","7
","2
","38
","-
","1
","02
","6
","2
","6
","01
","7
","2
","3
","1
","999999
","00
","
",7268,0,"00058
","11
"
"0615
","7
","11A134
","05
","40392
","2
","1
","0
","01
","-
","1
","1
","1
","54
","-
","1
","04
","2
","2
","1
","01
","4
","4
","3
","1
","001200
","00
","1
",7268,18721,"00058
","11
"
"0615
","7
","11A134
","05
","40392
","1
","1
","0
","01
","-
","1
","1
","1
","55
","-
","2
","00
","
","2
","5
","01
","5
","3
","3
","1
","001500
","00
","
",7268,0,"00058
","11
"
"0615
","7
","11A134
","05
","40392
","1
","1
","0
","02
","-
","1
","2
","2
","53
","-
","1
","00
","
","2
","5
","07
","
","
","
","
","
","00
","1
",7268,18721,"00058
","11
"
"0615
","7
","11A134
","05
","40392
","1
","1
","0
","04
","-
","1
","3
","1
","21
","-
","1
","02
","6
","2
","6
","01
","5
","3
","3
","1
","999999
","00
","
",7268,0,"00058
","11
"
"0615
","2
","11A134
","05
","40392
","4
","1
","0
","03
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7268,0,"00058
","11
"
"0615
","5
","11A134
","05
","40392
","1
","1
","0
","03
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7268,0,"00058
","11
"
"0615
","5
","11A134
","05
","40392
","1
","1
","0
","05
","-
","2
","
","
","
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",7268,0,"00058
","11
"
"0615
","3
","12A148
","05
","40418
","2
","1
","0
","04
","-
","1
","3
","2
","16
","-
","1
","03
","3
","1
","6
","06
","
","
","
","
","
","00
","
",9122,0,"00059
","12
"
"0615
","3
","12A148
","05
","40418
","2
","1
","0
","01
","-
","1
","1
","1
","47
","-
","1
","02
","6
","2
","5
","01
","5
","2
","2
","1
","001300
","00
","1
",9122,22705,"00059
","12
"
"0615
","3
","12A148
","05
","40418
","2
","1
","0
","03
","-
","1
","3
","2
","23
","-
","1
","07
","4
","2
","6
","01
","3
","4
","3
","1
","000900
","00
","
",9122,0,"00059
","12
"
"0615
","3
","12A148
","05
","40418
","2
","1
","0
","02
","-
","1
","2
","2
","47
","-
","1
","02
","6
","2
","5
","07
","
","
","
","
","
","00
","
",9122,0,"00059
","12
"
"0615
","3
","12A148
","05
","40418
","1
","1
","0
","01
","-
","1
","1
","1
","54
","-
","1
","02
","6
","2
","3
","01
","5
","3
","3
","1
","001200
","00
","1
",9122,22705,"00059
","12
"
"0615
","3
","12A148
","05
","40418
","1
","1
","0
","02
","-
","1
","3
","1
","31
","-
","1
","03
","3
","2
","6
","01
","5
","3
","3
","1
","001200
","00
","
",9122,0,"00059
","12
"
"0615
","3
","12A148
","05
","40418
","4
","1
","0
","05
","-
","1
","3
","2
","11
","-
","1
","02
","4
","1
","
","
","
","
","
","
","
","00
","
",9122,0,"00059
","12
"
"0615
","3
","12A148
","05
","40418
","4
","1
","0
","02
","-
","1
","2
","2
","36
","-
","2
","02
","1
","2
","5
","07
","
","
","
","
","
","00
","1
",9122,22705,"00059
","12
"
"0615
","3
","12A148
","05
","40418
","4
","1
","0
","03
","-
","1
","3
","2
","21
","-
","1
","03
","3
","2
","1
","07
","
","
","
","
","
","00
","
",9122,0,"00059
","12
"
"0615
","3
","12A148
","05
","40418
","4
","1
","0
","04
","-
","1
","3
","1
","15
","-
","1
","03
","1
","1
","6
","06
","
","
","
","
","
","00
","
",9122,0,"00059
","12
"
"0615
","3
","12A148
","05
","40418
","4
","1
","0
","01
","-
","1
","1
","1
","38
","-
","1
","02
","4
","2
","5
","01
","5
","3
","3
","1
","000800
","00
","
",9122,0,"00059
","12
"
"0615
","3
","12A148
","05
","40418
","4
","1
","0
","07
","-
","1
","3
","2
","01
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",9122,0,"00059
","12
"
"0615
","3
","12A148
","05
","40418
","4
","1
","0
","08
","-
","1
","5
","1
","25
","-
","1
","02
","6
","2
","1
","01
","5
","3
","3
","1
","000900
","00
","
",9122,0,"00059
","12
"
"0615
","3
","12A148
","05
","40418
","4
","1
","0
","06
","-
","1
","3
","2
","03
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",9122,0,"00059
","12
"
"0615
","3
","12A148
","05
","40418
","3
","1
","0
","01
","-
","1
","1
","2
","70
","-
","1
","02
","4
","2
","4
","07
","
","
","
","
","
","00
","1
",9122,22705,"00059
","12
"
"0615
","3
","12A148
","05
","40418
","2
","1
","0
","05
","-
","1
","4
","2
","76
","-
","1
","02
","6
","2
","4
","07
","
","
","
","
","
","00
","
",9122,0,"00059
","12
"
"0615
","3
","11A148
","05
","40419
","3
","1
","0
","05
","-
","1
","3
","2
","10
","-
","1
","02
","4
","1
","
","
","
","
","
","
","
","00
","
",6740,0,"00060
","11
"
"0615
","3
","11A148
","05
","40419
","3
","1
","0
","01
","-
","1
","1
","1
","32
","-
","1
","06
","3
","2
","5
","01
","1
","2
","3
","1
","004500
","00
","1
",6740,17361,"00060
","11
"
"0615
","3
","11A148
","05
","40419
","3
","1
","0
","03
","-
","1
","3
","1
","06
","-
","1
","01
","3
","1
","
","
","
","
","
","
","
","00
","
",6740,0,"00060
","11
"
"0615
","3
","11A148
","05
","40419
","3
","1
","0
","04
","-
","1
","3
","1
","06
","-
","1
","01
","3
","1
","
","
","
","
","
","
","
","00
","
",6740,0,"00060
","11
"
"0615
","3
","11A148
","05
","40419
","4
","1
","0
","01
","-
","1
","1
","1
","30
","-
","1
","03
","3
","2
","5
","01
","7
","2
","3
","1
","001100
","00
","1
",6740,17361,"00060
","11
"
"0615
","3
","11A148
","05
","40419
","4
","1
","0
","04
","-
","1
","3
","1
","09
","-
","1
","02
","2
","1
","
","
","
","
","
","
","
","00
","
",6740,0,"00060
","11
"
"0615
","3
","11A148
","05
","40419
","4
","1
","0
","02
","-
","1
","2
","2
","31
","-
","1
","03
","3
","2
","5
","01
","7
","2
","3
","1
","000900
","00
","
",6740,0,"00060
","11
"
"0615
","3
","11A148
","05
","40419
","4
","1
","0
","03
","-
","1
","3
","2
","13
","-
","1
","02
","6
","1
","6
","06
","
","
","
","
","
","00
","
",6740,0,"00060
","11
"
"0615
","3
","11A148
","05
","40419
","4
","1
","0
","05
","-
","1
","3
","1
","04
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6740,0,"00060
","11
"
"0615
","3
","11A148
","05
","40419
","2
","1
","0
","04
","-
","1
","3
","1
","08
","-
","1
","02
","2
","1
","
","
","
","
","
","
","
","00
","
",6740,0,"00060
","11
"
"0615
","3
","11A148
","05
","40419
","2
","1
","0
","01
","-
","1
","1
","1
","32
","-
","1
","06
","3
","2
","5
","01
","1
","2
","3
","1
","002000
","00
","1
",6740,17361,"00060
","11
"
"0615
","3
","11A148
","05
","40419
","2
","1
","0
","02
","-
","1
","2
","2
","27
","-
","1
","03
","3
","2
","5
","01
","7
","2
","3
","1
","001400
","00
","
",6740,0,"00060
","11
"
"0615
","3
","11A148
","05
","40419
","2
","1
","0
","03
","-
","1
","3
","2
","10
","-
","1
","02
","4
","1
","
","
","
","
","
","
","
","00
","
",6740,0,"00060
","11
"
"0615
","3
","11A148
","05
","40419
","1
","1
","1
","02
","-
","1
","2
","2
","32
","-
","1
","06
","4
","2
","5
","01
","4
","4
","5
","1
","999999
","00
","1
",6740,17361,"00060
","11
"
"0615
","3
","11A148
","05
","40419
","3
","1
","0
","02
","-
","1
","2
","2
","30
","-
","1
","04
","3
","2
","5
","07
","
","
","
","
","
","00
","
",6740,0,"00060
","11
"
"0615
","3
","11A148
","05
","40419
","1
","1
","1
","03
","-
","1
","3
","2
","02
","-
","
","
","
","
","
","
","
","
","
","
","
","00
","
",6740,0,"00060
","11
"
"0615
","3
","11A148
","05
","40419
","1
","1
","1
","01
